,date,reviewNo,overallStar,workLifeStar,cultureStar,careerOppStar,comBenefitsStar,srManagementStar,employeeType,location,recommend,outlook,ceo,helpful
5906,"Apr 6, 2017",empReview_14519280,5.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,"Atlanta, GA",None,None,None,None
5907,"Apr 6, 2017",empReview_14521094,5.0,-1,-1,-1,-1,-1,Former Employee - Line Cook,"Houston, TX",None,None,None,None
5908,"Apr 21, 2017",empReview_14727877,2.0,-1,-1,-1,-1,-1,,None,0,0,0,None
5909,"Apr 5, 2017",empReview_14509926,4.0,-1,-1,5.0,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
5910,"Apr 6, 2017",empReview_14515092,4.0,3.0,4.0,4.0,2.0,2.0,Former Employee - Crew Member,"Hewitt, TX",5,0,2.5,None
5911,"Apr 6, 2017",empReview_14518973,4.0,4.0,3.0,3.0,3.0,3.0,Current Employee - Swing Manager,"New Brighton, PA",5,5,2.5,None
5912,"Apr 20, 2017",empReview_14716218,3.0,3.0,1.0,1.0,1.0,1.0,Current Employee - Shift Manager,"Girard, PA",5,2.5,2.5,None
5913,"Apr 20, 2017",empReview_14717785,3.0,4.0,3.0,3.0,3.0,3.0,Former Employee - Cashier,"Greensboro, NC",5,5,2.5,None
5914,"Apr 5, 2017",empReview_14504965,5.0,5.0,3.0,5.0,4.0,3.0,Former Employee - Anonymous Employee,None,5,2.5,2.5,None
5915,"May 11, 2017",empReview_15019649,1.0,-1,-1,-1,-1,-1,,None,0,2.5,2.5,None
5916,"Apr 20, 2017",empReview_14707464,2.0,1.0,1.0,2.0,1.0,1.0,Former Employee - Anonymous Employee,None,None,None,None,None
5917,"Apr 4, 2017",empReview_14490990,4.0,4.0,2.0,3.0,2.0,3.0,Former Employee - Anonymous Employee,"Batavia, NY",5,2.5,2.5,None
5918,"Apr 4, 2017",empReview_14492311,4.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
5919,"Apr 4, 2017",empReview_14492311,4.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
5920,"Apr 5, 2017",empReview_14500972,4.0,4.0,4.0,5.0,5.0,3.0,Former Employee - Swing Manager,"Fort Myers, FL",5,5,2.5,None
5921,"Apr 19, 2017",empReview_14699780,3.0,1.0,3.0,3.0,1.0,3.0,Former Employee - Anonymous Employee,None,5,2.5,2.5,None
5922,"Apr 4, 2017",empReview_14485693,5.0,4.0,4.0,4.0,4.0,4.0,,None,5,2.5,2.5,None
5923,"May 10, 2017",empReview_15006462,1.0,1.0,1.0,1.0,1.0,1.0,Former Employee - Anonymous Employee,None,None,None,None,None
5924,"Apr 4, 2017",empReview_14483305,4.0,5.0,4.0,5.0,3.0,3.0,Former Employee - Anonymous Employee,None,None,None,None,None
5925,"Apr 18, 2017",empReview_14669663,3.0,1.0,1.0,1.0,1.0,1.0,Former Employee - Crew Member,None,0,2.5,2.5,None
5926,"Apr 18, 2017",empReview_14679663,3.0,2.0,2.0,2.0,2.0,3.0,Former Employee - Cashier,"Philadelphia, PA",0,2.5,2.5,None
5927,"Apr 18, 2017",empReview_14683523,3.0,4.0,3.0,5.0,3.0,2.0,Current Employee - Crew Member,"Butler, PA",0,2.5,5,None
5928,"May 9, 2017",empReview_14980539,1.0,-1,-1,-1,-1,-1,,None,None,None,None,None
5929,"May 9, 2017",empReview_14981947,1.0,1.0,1.0,1.0,1.0,1.0,,None,None,None,None,None
5930,"May 9, 2017",empReview_14984750,1.0,1.0,1.0,1.0,1.0,1.0,Cashier,"Moreno Valley, CA",0,0,None,None
5931,"May 9, 2017",empReview_14990798,1.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
5932,"Apr 3, 2017",empReview_14460113,4.0,5.0,1.0,1.0,2.0,2.0,Former Employee - Anonymous Employee,None,0,5,0,None
5933,"May 8, 2017",empReview_14973439,1.0,3.0,1.0,1.0,1.0,1.0,Current Employee - Crew,"Morrilton, AR",0,0,2.5,None
5934,"Apr 16, 2017",empReview_14653792,2.0,1.0,2.0,2.0,2.0,1.0,General Manager,"Auburn, WA",0,5,None,None
5935,"Apr 17, 2017",empReview_14665590,2.0,3.0,1.0,1.0,2.0,1.0,Current Employee - Crew Member,"North Pole, AK",0,2.5,None,None
5936,"Apr 1, 2017",empReview_14444445,4.0,5.0,3.0,4.0,3.0,3.0,Former Employee - Anonymous Employee,None,5,5,2.5,None
5937,"Apr 1, 2017",empReview_14444916,4.0,4.0,5.0,3.0,3.0,2.0,Former Employee - Cashier,"Darien, GA",5,0,2.5,None
5938,"Apr 1, 2017",empReview_14446250,4.0,3.0,5.0,2.0,3.0,4.0,,None,5,5,2.5,None
5939,"Apr 1, 2017",empReview_14446775,4.0,4.0,4.0,5.0,4.0,4.0,Current Employee - Anonymous Employee,None,5,5,None,None
5940,"Apr 1, 2017",empReview_14448286,4.0,3.0,3.0,4.0,4.0,3.0,Former Employee - Crew Member,"Crest Hill, IL",5,2.5,2.5,None
5941,"Mar 30, 2017",empReview_14425636,5.0,5.0,5.0,5.0,5.0,5.0,Former Employee - Counter,"Los Angeles, CA",None,None,None,None
5942,"Mar 31, 2017",empReview_14429751,5.0,5.0,5.0,5.0,5.0,5.0,Former Employee - Mcdonald's,"Richmond, VA",5,5,5,None
5943,"Mar 31, 2017",empReview_14435085,5.0,3.0,5.0,4.0,4.0,5.0,Former Employee - Anonymous Employee,None,5,5,5,None
5944,"Apr 15, 2017",empReview_14643746,2.0,1.0,3.0,1.0,2.0,1.0,,"Doylestown, PA",0,0,2.5,None
5945,"Apr 15, 2017",empReview_14644846,2.0,1.0,1.0,1.0,2.0,3.0,Current Employee - General Manager,"Hoover, AL",0,5,2.5,None
5946,"Mar 31, 2017",empReview_14427905,4.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
5947,"Mar 31, 2017",empReview_14433187,4.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,5,None,None,None
5948,"Apr 14, 2017",empReview_14633402,3.0,3.0,4.0,4.0,2.0,3.0,Current Employee - Product Service Associate,"Blue Springs, MO",5,2.5,5,None
5949,"Mar 30, 2017",empReview_14417122,5.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
5950,"May 5, 2017",empReview_14934870,1.0,3.0,3.0,3.0,3.0,3.0,Current Employee - Anonymous Employee,None,0,2.5,2.5,None
5951,"Apr 14, 2017",empReview_14636949,2.0,4.0,3.0,3.0,3.0,5.0,Crew Member,"Elyria, OH",None,None,2.5,None
5952,"Apr 13, 2017",empReview_14613577,3.0,5.0,3.0,5.0,1.0,5.0,Former Employee - Anonymous Employee,None,5,2.5,5,None
5953,"Apr 13, 2017",empReview_14617659,3.0,4.0,3.0,3.0,4.0,2.0,Current Employee - Anonymous Employee,None,5,None,5,None
5954,"Apr 13, 2017",empReview_14619082,3.0,4.0,2.0,3.0,1.0,3.0,Current Employee - Crew Member/Grill Cook,"Wabash, IN",5,2.5,2.5,None
5955,"Apr 13, 2017",empReview_14624970,3.0,2.0,2.0,4.0,3.0,2.0,Crew Member,"Homestead, FL",5,2.5,5,None
5956,"Mar 29, 2017",empReview_14408033,5.0,1.0,2.0,5.0,1.0,5.0,,"New York, NY",0,0,2.5,None
5957,"Apr 13, 2017",empReview_14613921,2.0,4.0,3.0,5.0,2.0,3.0,,None,0,2.5,2.5,None
5958,"Apr 12, 2017",empReview_14598603,3.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
5959,"Apr 12, 2017",empReview_14598603,3.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
5960,"Apr 12, 2017",empReview_14609205,3.0,4.0,-1,1.0,1.0,-1,Current Employee - Anonymous Employee,None,5,None,None,None
5961,"Mar 27, 2017",empReview_14373406,5.0,5.0,5.0,5.0,5.0,5.0,Former Employee - Anonymous Employee,None,5,5,2.5,None
5962,"Mar 28, 2017",empReview_14379449,5.0,5.0,3.0,5.0,5.0,5.0,Team Leader/Supervisor,"Oak Brook, IL",5,5,5,None
5963,"Apr 12, 2017",empReview_14608854,2.0,1.0,1.0,1.0,1.0,1.0,Former Employee - Anonymous Employee,None,0,0,5,None
5964,"Apr 11, 2017",empReview_14579590,3.0,3.0,3.0,1.0,1.0,1.0,,None,None,None,None,None
5965,"Apr 11, 2017",empReview_14592341,3.0,3.0,3.0,3.0,2.0,2.0,Former Employee - Crew Trainer,"Marietta, GA",0,2.5,2.5,None
5966,"Apr 11, 2017",empReview_14593021,3.0,2.0,2.0,3.0,4.0,2.0,Current Employee - Anonymous Employee,None,0,2.5,5,None
5967,"May 1, 2017",empReview_14871521,1.0,3.0,1.0,1.0,1.0,1.0,Former Employee - Crew Member,"Louisville, KY",0,2.5,0,None
5968,"May 2, 2017",empReview_14874679,1.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
5969,"Mar 27, 2017",empReview_14364035,4.0,-1,-1,-1,-1,-1,,None,None,None,None,None
5970,"Mar 27, 2017",empReview_14366545,4.0,4.0,2.0,3.0,1.0,4.0,Former Employee - Anonymous Employee,None,5,5,2.5,None
5971,"Apr 9, 2017",empReview_14560063,3.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
5972,"Mar 26, 2017",empReview_14348888,4.0,4.0,3.0,3.0,2.0,2.0,,None,5,2.5,2.5,None
5973,"Mar 26, 2017",empReview_14350294,4.0,4.0,3.0,5.0,2.0,5.0,Former Employee - Crew Member,"Lynchburg, VA",5,5,5,None
5974,"Mar 26, 2017",empReview_14350448,4.0,4.0,4.0,3.0,1.0,3.0,Former Employee - Crew,"Tipp City, OH",0,0,2.5,None
5975,"Mar 26, 2017",empReview_14355113,4.0,2.0,3.0,5.0,3.0,4.0,Current Employee - Anonymous Employee,None,5,2.5,None,None
5976,"Apr 9, 2017",empReview_14558215,3.0,4.0,1.0,4.0,1.0,1.0,Former Employee - Anonymous Employee,None,0,None,None,None
5977,"Apr 9, 2017",empReview_14558884,3.0,-1,-1,-1,-1,-1,,None,None,None,None,None
5978,"Apr 30, 2017",empReview_14855332,1.0,4.0,1.0,1.0,1.0,1.0,Crew Member,"Cedar Rapids, IA",None,None,None,None
5979,"Mar 25, 2017",empReview_14342278,4.0,4.0,1.0,3.0,2.0,5.0,Former Employee - Anonymous Employee,None,0,2.5,2.5,None
5980,"Apr 7, 2017",empReview_14541376,3.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
5981,"Apr 8, 2017",empReview_14549209,3.0,1.0,1.0,3.0,1.0,1.0,Current Employee - Crew Leader,"Salem, OR",None,None,None,None
5982,"Mar 24, 2017",empReview_14329510,5.0,5.0,5.0,2.0,2.0,5.0,Former Employee - Anonymous Employee,None,5,5,5,None
5983,"Mar 24, 2017",empReview_14331626,5.0,5.0,5.0,5.0,5.0,5.0,Former Employee - Anonymous Employee,None,5,5,None,None
5984,"Apr 7, 2017",empReview_14539369,3.0,-1,-1,-1,-1,-1,,None,None,None,None,None
5985,"Mar 22, 2017",empReview_14308671,5.0,5.0,3.0,4.0,2.0,3.0,Former Employee - Crew Leader,None,None,None,2.5,None
5986,"Mar 23, 2017",empReview_14313120,5.0,-1,-1,5.0,4.0,-1,,None,None,None,None,None
5987,"Mar 23, 2017",empReview_14315156,5.0,5.0,4.0,4.0,5.0,4.0,Current Employee - Crew Trainer,"Brookhaven, NY",5,5,5,None
5988,"Mar 23, 2017",empReview_14321948,4.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
5989,"Apr 6, 2017",empReview_14511794,3.0,3.0,5.0,4.0,3.0,2.0,Current Employee - Kitchen Manager,"Louisville, KY",None,None,None,None
5990,"Apr 6, 2017",empReview_14521060,3.0,-1,-1,-1,-1,-1,Former Employee - Cashier,"Yorktown, VA",None,None,None,None
5991,"Mar 22, 2017",empReview_14293930,5.0,5.0,5.0,5.0,5.0,5.0,,"Saint Louis, MO",5,5,2.5,None
5992,"Apr 27, 2017",empReview_14815052,1.0,1.0,1.0,5.0,1.0,1.0,Former Employee - Anonymous Employee,None,0,0,0,None
5993,"Apr 27, 2017",empReview_14818397,1.0,4.0,1.0,3.0,1.0,2.0,Former Employee - Anonymous Employee,None,0,2.5,2.5,None
5994,"Apr 6, 2017",empReview_14515849,2.0,2.0,2.0,2.0,2.0,2.0,Former Employee - Cashier,"Coral Springs, FL",5,2.5,2.5,None
5995,"Apr 6, 2017",empReview_14525952,2.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
5996,"Apr 4, 2017",empReview_14491063,3.0,3.0,3.0,3.0,3.0,3.0,Current Employee - Anonymous Employee,"Seattle, WA",0,5,2.5,None
5997,"Apr 5, 2017",empReview_14500962,3.0,4.0,2.0,3.0,1.0,3.0,Current Employee - Anonymous Employee,None,0,2.5,2.5,None
5998,"Apr 25, 2017",empReview_14789817,1.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
5999,"Apr 26, 2017",empReview_14797921,1.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
6000,"Apr 5, 2017",empReview_14507327,2.0,3.0,3.0,2.0,1.0,3.0,,None,None,None,None,None
6001,"Mar 21, 2017",empReview_14278482,4.0,2.0,4.0,4.0,2.0,3.0,Current Employee - Assistant Manager,"New Baltimore, MI",5,5,5,None
6002,"Mar 21, 2017",empReview_14280228,4.0,-1,-1,-1,-1,-1,Current Employee - Cashier,None,None,None,None,None
6003,"Apr 4, 2017",empReview_14488458,3.0,4.0,3.0,1.0,1.0,2.0,Former Employee - Anonymous Employee,None,0,None,None,None
6004,"Apr 25, 2017",empReview_14780540,1.0,1.0,1.0,1.0,1.0,1.0,Former Employee - Anonymous Employee,None,0,0,2.5,None
6005,"Apr 25, 2017",empReview_14784318,1.0,1.0,1.0,1.0,1.0,1.0,,None,5,5,None,None
6006,"Apr 25, 2017",empReview_14786288,1.0,2.0,-1,-1,-1,1.0,Former Employee - Crew Member/Grill Cook,"Moline, IL",0,2.5,0,None
6007,"Apr 4, 2017",empReview_14487596,2.0,2.0,2.0,4.0,1.0,2.0,Current Employee - Anonymous Employee,None,0,0,5,None
6008,"Mar 20, 2017",empReview_14259920,4.0,3.0,2.0,2.0,2.0,4.0,Former Employee - Mcdonalds Crew Member,"Tomball, TX",0,5,2.5,None
6009,"Mar 20, 2017",empReview_14261151,4.0,2.0,4.0,5.0,3.0,2.0,Current Employee - McDonalds Crew Trainer,"River Falls, WI",0,2.5,2.5,None
6010,"Mar 20, 2017",empReview_14262448,4.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
6011,"Mar 20, 2017",empReview_14267163,4.0,-1,-1,-1,-1,-1,,None,None,None,None,None
6012,"Apr 3, 2017",empReview_14470732,3.0,3.0,2.0,3.0,4.0,4.0,Current Employee - Crew Member,"Bluffton, SC",None,2.5,2.5,None
6013,"Apr 3, 2017",empReview_14472843,3.0,1.0,3.0,4.0,2.0,4.0,Former Employee - People Department Manager,"Christiansburg, VA",5,2.5,0,None
6014,"Apr 3, 2017",empReview_14473058,3.0,-1,-1,-1,-1,-1,,None,None,None,None,None
6015,"Apr 3, 2017",empReview_14473058,3.0,-1,-1,-1,-1,-1,,None,None,None,None,None
6016,"Apr 2, 2017",empReview_14459142,2.0,3.0,1.0,2.0,1.0,3.0,Former Employee - Certified Shift Manager,"Artesia, CA",0,2.5,0,None
6017,"Apr 3, 2017",empReview_14470066,2.0,4.0,2.0,3.0,3.0,1.0,Current Employee - Crew Member,None,0,0,2.5,None
6018,"Apr 3, 2017",empReview_14470111,2.0,-1,-1,-1,-1,-1,,None,None,None,None,None
6019,"Apr 3, 2017",empReview_14472453,2.0,1.0,2.0,1.0,3.0,1.0,Former Employee - Department Manager,"Frisco, TX",0,2.5,0,None
6020,"Apr 2, 2017",empReview_14451456,3.0,4.0,3.0,3.0,3.0,4.0,Former Employee - Anonymous Employee,None,None,None,2.5,None
6021,"Apr 2, 2017",empReview_14454815,3.0,4.0,4.0,3.0,4.0,3.0,Current Employee - Anonymous Employee,None,None,None,2.5,None
6022,"Mar 18, 2017",empReview_14241110,5.0,5.0,5.0,5.0,5.0,5.0,Former Employee - Cook,"Columbus, OH",5,5,5,None
6023,"Apr 23, 2017",empReview_14750227,1.0,1.0,2.0,1.0,1.0,1.0,Former Employee - Anonymous Employee,"Charlottesville, VA",0,0,2.5,None
6024,"Mar 17, 2017",empReview_14237317,4.0,3.0,5.0,5.0,4.0,5.0,Current Employee - McDonalds Crew Trainer,"Los Lunas, NM",5,5,5,None
6025,"Apr 1, 2017",empReview_14446228,3.0,5.0,3.0,1.0,1.0,3.0,Former Employee - Anonymous Employee,None,0,0,2.5,None
6026,"Apr 22, 2017",empReview_14743538,1.0,1.0,1.0,2.0,1.0,1.0,Former Employee - Crew Member Floor Supervisor/Swing Assistant Manager,"Waco, TX",0,0,2.5,None
6027,"Apr 1, 2017",empReview_14443347,2.0,4.0,1.0,2.0,1.0,1.0,Current Employee - Mcdonalds Crew Member,"Detroit, MI",0,2.5,2.5,None
6028,"Mar 17, 2017",empReview_14235034,4.0,4.0,5.0,5.0,5.0,4.0,Current Employee - Basic Staff,"Windermere, FL",5,5,5,None
6029,"Mar 17, 2017",empReview_14235692,4.0,4.0,4.0,4.0,4.0,4.0,Former Employee - Cashier,"Fremont, CA",None,None,None,None
6030,"Mar 16, 2017",empReview_14209795,5.0,2.0,2.0,4.0,4.0,4.0,Current Employee - Anonymous Employee,None,None,None,None,None
6031,"Mar 16, 2017",empReview_14209795,5.0,2.0,2.0,4.0,4.0,4.0,Current Employee - Anonymous Employee,None,None,None,None,None
6032,"Apr 21, 2017",empReview_14727411,1.0,1.0,5.0,2.0,3.0,1.0,Former Employee - Presentation Team Member,"Savannah, GA",0,None,None,None
6033,"Mar 30, 2017",empReview_14427557,2.0,3.0,1.0,2.0,1.0,1.0,Current Employee - Anonymous Employee,None,0,2.5,0,None
6034,"Mar 16, 2017",empReview_14218218,4.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
6035,"Mar 16, 2017",empReview_14220893,4.0,3.0,5.0,5.0,3.0,5.0,Former Employee - Shift Manager,"Lake Charles, LA",5,5,2.5,None
6036,"Mar 30, 2017",empReview_14420069,3.0,5.0,3.0,3.0,2.0,3.0,Former Employee - Crew Member,"Delmont, PA",5,2.5,2.5,None
6037,"Mar 14, 2017",empReview_14190526,5.0,5.0,4.0,5.0,4.0,4.0,Current Employee - Crew Member,"Tucson, AZ",5,5,2.5,None
6038,"Mar 15, 2017",empReview_14204489,5.0,4.0,5.0,4.0,5.0,-1,Current Employee - Drive Thru Cashier,"Newark, DE",None,None,None,None
6039,"Apr 20, 2017",empReview_14719045,1.0,1.0,1.0,1.0,1.0,1.0,Former Employee - Anonymous Employee,None,0,0,2.5,None
6040,"Mar 29, 2017",empReview_14402651,3.0,-1,-1,-1,-1,-1,,None,None,None,None,None
6041,"Mar 29, 2017",empReview_14402465,3.0,5.0,2.0,2.0,2.0,4.0,Former Employee - Cashier,"Pine Brook, NJ",0,0,None,None
6042,"Mar 29, 2017",empReview_14405743,3.0,1.0,1.0,1.0,1.0,-1,Former Employee - Crew Member,None,None,None,None,None
6043,"Mar 29, 2017",empReview_14406336,3.0,2.0,3.0,2.0,1.0,3.0,Former Employee - Csr1,"Fort Lauderdale, FL",0,2.5,2.5,None
6044,"Apr 19, 2017",empReview_14700936,1.0,1.0,1.0,1.0,1.0,1.0,,None,0,None,None,None
6045,"Mar 14, 2017",empReview_14180370,4.0,3.0,5.0,-1,2.0,5.0,Current Employee - Anonymous Employee,None,None,None,None,None
6046,"Mar 27, 2017",empReview_14372929,3.0,4.0,3.0,2.0,1.0,2.0,Former Employee - Crew Member,None,5,5,2.5,None
6047,"Mar 28, 2017",empReview_14383693,3.0,3.0,3.0,3.0,1.0,3.0,Former Employee - Cashier,"The Reserve at Lafayette Springs, PA",5,5,5,None
6048,"Mar 28, 2017",empReview_14388339,2.0,3.0,4.0,3.0,2.0,2.0,Former Employee - Salesman,"New York, NY",5,2.5,2.5,None
6049,"Mar 28, 2017",empReview_14389995,2.0,3.0,2.0,2.0,2.0,3.0,Former Employee - Anonymous Employee,None,0,0,2.5,None
6050,"Mar 13, 2017",empReview_14159425,4.0,3.0,4.0,4.0,3.0,1.0,Current Employee - Team Member,"Detroit, MI",5,5,5,None
6051,"Mar 27, 2017",empReview_14364640,3.0,3.0,3.0,4.0,4.0,3.0,Current Employee - Certified Swing Manager,"Omaha, NE",5,2.5,2.5,None
6052,"Mar 27, 2017",empReview_14369633,3.0,4.0,3.0,1.0,1.0,2.0,Former Employee - Cashier,"Northvale, NJ",0,2.5,2.5,None
6053,"Apr 17, 2017",empReview_14664480,1.0,3.0,1.0,1.0,1.0,1.0,Current Employee - Anonymous Employee,None,0,0,5,None
6054,"Apr 17, 2017",empReview_14664753,1.0,1.0,2.0,2.0,1.0,1.0,Current Employee - Anonymous Employee,None,0,0,2.5,None
6055,"Apr 17, 2017",empReview_14664753,1.0,1.0,2.0,2.0,1.0,1.0,Current Employee - Anonymous Employee,None,0,0,2.5,None
6056,"Mar 12, 2017",empReview_14155285,4.0,4.0,3.0,3.0,3.0,3.0,Current Employee - Anonymous Employee,None,5,2.5,5,None
6057,"Mar 26, 2017",empReview_14351322,3.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,5,2.5,2.5,None
6058,"Mar 26, 2017",empReview_14352885,3.0,2.0,1.0,3.0,1.0,1.0,Current Employee - Anonymous Employee,None,None,None,None,None
6059,"Mar 26, 2017",empReview_14352872,3.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
6060,"Apr 15, 2017",empReview_14646261,1.0,1.0,1.0,1.0,1.0,1.0,Current Employee - Anonymous Employee,None,0,0,0,None
6061,"Mar 26, 2017",empReview_14354164,2.0,4.0,3.0,2.0,1.0,3.0,Former Employee - Anonymous Employee,None,None,None,None,None
6062,"Apr 14, 2017",empReview_14638936,1.0,1.0,1.0,1.0,1.0,1.0,Cashier,"Taylors, SC",0,0,0,None
6063,"Mar 25, 2017",empReview_14345469,2.0,1.0,1.0,2.0,3.0,1.0,Current Employee - Anonymous Employee,"Dallas, TX",0,2.5,2.5,None
6064,"Mar 24, 2017",empReview_14338094,3.0,2.0,3.0,4.0,2.0,3.0,Current Employee - Crew Member,"Newington, NH",5,2.5,2.5,None
6065,"Mar 9, 2017",empReview_14115421,5.0,3.0,3.0,1.0,3.0,3.0,Crew Member/Grill Cook,"Odessa, TX",5,2.5,2.5,None
6066,"Mar 9, 2017",empReview_14122659,5.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
6067,"Apr 13, 2017",empReview_14629187,1.0,1.0,1.0,2.0,2.0,1.0,,None,0,2.5,2.5,None
6068,"Mar 9, 2017",empReview_14115735,4.0,3.0,4.0,4.0,5.0,3.0,Former Employee - Shift Manager,"Excelsior Springs, MO",5,5,5,None
6069,"Mar 9, 2017",empReview_14123028,4.0,4.0,5.0,4.0,5.0,5.0,Current Employee - Anonymous Employee,"Cooper City, FL",5,5,5,None
6070,"Mar 22, 2017",empReview_14309268,3.0,-1,-1,-1,-1,-1,Current Employee - Service Crew,None,None,None,None,None
6071,"Mar 8, 2017",empReview_14092903,5.0,4.0,5.0,5.0,3.0,5.0,Former Employee - Crew Member,"Ringgold, GA",5,5,2.5,None
6072,"Mar 8, 2017",empReview_14096832,5.0,5.0,5.0,5.0,5.0,5.0,Current Employee - Anonymous Employee,"Kansas City, MO",0,2.5,None,None
6073,"Mar 8, 2017",empReview_14097134,5.0,3.0,4.0,4.0,3.0,4.0,Former Employee - Crew Member,"Las Vegas, NV",5,2.5,5,None
6074,"Mar 8, 2017",empReview_14101315,5.0,5.0,4.0,3.0,3.0,5.0,Former Employee - Cook,"Burbank, CA",5,2.5,5,None
6075,"Mar 8, 2017",empReview_14104339,5.0,5.0,5.0,5.0,5.0,5.0,Former Employee - Anonymous Employee,None,5,5,5,None
6076,"Mar 23, 2017",empReview_14317868,2.0,2.0,3.0,2.0,1.0,1.0,Current Employee - Maintenance,None,0,0,2.5,None
6077,"Mar 8, 2017",empReview_14104373,4.0,3.0,3.0,3.0,3.0,3.0,Former Employee - Anonymous Employee,None,None,None,5,None
6078,"Mar 8, 2017",empReview_14105140,4.0,4.0,4.0,5.0,3.0,4.0,Current Employee - Shift Manager,"Richmond, IN",5,2.5,2.5,None
6079,"Mar 8, 2017",empReview_14105140,4.0,4.0,4.0,5.0,3.0,4.0,Current Employee - Shift Manager,"Richmond, IN",5,2.5,2.5,None
6080,"Mar 22, 2017",empReview_14305657,3.0,4.0,3.0,3.0,1.0,3.0,Former Employee - Cashier,"Coral Springs, FL",0,5,2.5,None
6081,"Mar 6, 2017",empReview_14073698,5.0,3.0,3.0,2.0,2.0,3.0,Former Employee - Anonymous Employee,None,5,2.5,2.5,None
6082,"Mar 6, 2017",empReview_14074466,5.0,4.0,5.0,5.0,4.0,5.0,Current Employee - Guest Services Department Manager,"Eagan, MN",5,5,2.5,None
6083,"Mar 7, 2017",empReview_14082775,5.0,4.0,5.0,3.0,3.0,4.0,Cashier,"York, PA",5,5,5,None
6084,"Apr 11, 2017",empReview_14591968,1.0,1.0,1.0,1.0,1.0,3.0,Former Employee - Crew Trainer,"Pewaukee, WI",0,0,0,1
6085,"Mar 3, 2017",empReview_14028906,5.0,5.0,5.0,5.0,4.0,5.0,Former Employee - Crew Member,"Saint Clair, MI",5,5,5,1
6086,"Mar 7, 2017",empReview_14077525,4.0,5.0,4.0,2.0,2.0,4.0,Former Employee - Cashier,"Atlanta, GA",5,2.5,2.5,None
6087,"Mar 7, 2017",empReview_14087576,4.0,3.0,4.0,4.0,2.0,3.0,Former Employee - Cashier,None,None,None,5,None
6088,"Mar 21, 2017",empReview_14286113,3.0,3.0,3.0,2.0,2.0,3.0,Former Employee - Anonymous Employee,None,None,None,None,None
6089,"Mar 21, 2017",empReview_14288210,3.0,2.0,2.0,2.0,3.0,3.0,Current Employee - Restaurant General Manager,"Alhambra, CA",0,2.5,5,None
6090,"Mar 6, 2017",empReview_14068142,5.0,5.0,5.0,5.0,5.0,5.0,Former Employee - Department Manager,"Kennesaw, GA",5,5,5,None
6091,"Apr 11, 2017",empReview_14582777,1.0,1.0,1.0,1.0,1.0,1.0,Former Employee - Anonymous Employee,None,0,0,None,None
6092,"Mar 21, 2017",empReview_14275506,2.0,2.0,1.0,3.0,1.0,2.0,Current Employee - Crew Trainer,"South Barre, VT",5,2.5,2.5,None
6093,"Mar 21, 2017",empReview_14287557,2.0,5.0,4.0,3.0,4.0,2.0,,None,None,None,None,None
6094,"Mar 5, 2017",empReview_14056356,4.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,5,2.5,2.5,None
6095,"Mar 6, 2017",empReview_14058851,4.0,4.0,3.0,2.0,2.0,4.0,Former Employee - Anonymous Employee,None,5,2.5,2.5,None
6096,"Mar 20, 2017",empReview_14258474,3.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
6097,"Apr 9, 2017",empReview_14561134,1.0,2.0,1.0,1.0,1.0,1.0,Current Employee - Cashier,"Ronan, MT",0,0,0,None
6098,"Mar 4, 2017",empReview_14045062,4.0,3.0,2.0,2.0,3.0,3.0,Former Employee - Cashier,"North Hollywood, CA",0,2.5,2.5,None
6099,"Apr 9, 2017",empReview_14556176,1.0,1.0,1.0,1.0,1.0,1.0,Manager In Training,"Richmond, KY",0,0,2.5,None
