,date,reviewNo,overallStar,workLifeStar,cultureStar,careerOppStar,comBenefitsStar,srManagementStar,employeeType,location,recommend,outlook,ceo,helpful
836,"Oct 16, 2017",empReview_17383678,4.0,3.0,4.0,4.0,4.0,3.0,Current Employee - Anonymous Employee,None,Recommends,Neutral Outlook,No opinion of CEO,None
837,"Oct 12, 2017",empReview_17327589,5.0,5.0,5.0,5.0,5.0,5.0,Current Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
838,"Oct 24, 2017",empReview_17534625,3.0,2.0,5.0,1.0,1.0,2.0,,None,Doesn't Recommend,Positive Outlook,None,None
839,"Oct 25, 2017",empReview_17550939,3.0,3.0,4.0,3.0,3.0,2.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,Positive Outlook,No opinion of CEO,None
840,"Oct 8, 2017",empReview_17236912,5.0,5.0,5.0,4.0,5.0,2.0,Former Employee - Integration Program Manager,"Beaverton, OR",Recommends,Neutral Outlook,No opinion of CEO,None
841,"Oct 8, 2017",empReview_17238403,5.0,-1,-1,4.0,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
842,"Sep 29, 2017",empReview_17097465,4.0,3.0,3.0,4.0,5.0,3.0,Former Employee - Anonymous Employee,None,Recommends,Neutral Outlook,Approves of CEO,3
843,"Oct 8, 2017",empReview_17236465,4.0,5.0,4.0,1.0,4.0,3.0,,None,None,None,None,None
844,"Oct 7, 2017",empReview_17220027,4.0,4.0,5.0,3.0,5.0,2.0,Former Employee - Assistant Manager,None,Recommends,Positive Outlook,Approves of CEO,None
845,"Oct 19, 2017",empReview_17443602,3.0,2.0,2.0,3.0,4.0,2.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,Negative Outlook,No opinion of CEO,1
846,"Oct 4, 2017",empReview_17178520,5.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
847,"Oct 5, 2017",empReview_17189652,5.0,4.0,5.0,5.0,5.0,4.0,Former Employee - Senior Head Coach,"New York, NY",Recommends,Negative Outlook,Approves of CEO,None
848,"Oct 4, 2017",empReview_17174942,4.0,3.0,3.0,2.0,4.0,4.0,Current Employee - Nike Lead,"Westport, CT",Recommends,Negative Outlook,Approves of CEO,None
849,"Oct 19, 2017",empReview_17435140,3.0,2.0,3.0,2.0,3.0,1.0,Former Employee - PCO,"Beaverton, OR",Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
850,"Oct 19, 2017",empReview_17441449,3.0,2.0,3.0,3.0,4.0,2.0,Former Employee - Nike Sales Associate,"Shannon Hills, AR",Recommends,Neutral Outlook,No opinion of CEO,None
851,"Oct 2, 2017",empReview_17134858,4.0,3.0,4.0,3.0,2.0,1.0,Former Employee - Anonymous Employee,None,None,None,Approves of CEO,None
852,"Oct 2, 2017",empReview_17124451,5.0,2.0,5.0,5.0,5.0,3.0,Current Employee - Sales Associate,"Elizabeth, NJ",Recommends,Positive Outlook,Approves of CEO,None
853,"Oct 2, 2017",empReview_17129000,5.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,"Elizabeth, NJ",None,None,None,None
854,"Sep 30, 2017",empReview_17106669,5.0,4.0,5.0,5.0,3.0,5.0,Current Employee - Nike Athlete,"Gilroy, CA",Recommends,Positive Outlook,No opinion of CEO,None
855,"Oct 1, 2017",empReview_17109783,5.0,5.0,5.0,5.0,4.0,5.0,Current Employee - PT Athlete,"Tampa, FL",Recommends,Positive Outlook,No opinion of CEO,None
856,"Oct 1, 2017",empReview_17112473,5.0,5.0,5.0,3.0,5.0,5.0,Current Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
857,"Oct 16, 2017",empReview_17379894,2.0,1.0,3.0,2.0,1.0,2.0,Current Employee - Full Time Sales Associate,None,Doesn't Recommend,Negative Outlook,Disapproves of CEO,None
858,"Sep 29, 2017",empReview_17093302,5.0,3.0,4.0,5.0,3.0,4.0,Former Employee - Anonymous Employee,None,Recommends,None,Approves of CEO,None
859,"Sep 27, 2017",empReview_17061953,5.0,3.0,5.0,4.0,3.0,3.0,Current Employee - Part Time Over Sales Associate,"Boston, MA",Recommends,Positive Outlook,Approves of CEO,None
860,"Sep 28, 2017",empReview_17075685,5.0,5.0,5.0,5.0,5.0,5.0,Former Employee - Anonymous Employee,None,None,None,None,None
861,"Oct 26, 2017",empReview_17578136,1.0,1.0,1.0,1.0,1.0,1.0,Brand,"Beaverton, OR",Doesn't Recommend,Neutral Outlook,No opinion of CEO,12
862,"Oct 12, 2017",empReview_17312603,2.0,2.0,1.0,5.0,1.0,1.0,Current Employee - Sales Associate/Cashier,"Canovanas, PR",Recommends,Neutral Outlook,No opinion of CEO,None
863,"Sep 26, 2017",empReview_17038327,4.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
864,"Sep 24, 2017",empReview_16996489,5.0,5.0,4.0,4.0,3.0,3.0,Former Employee - Anonymous Employee,None,Recommends,Neutral Outlook,Approves of CEO,None
865,"Sep 24, 2017",empReview_16998042,5.0,5.0,4.0,4.0,4.0,4.0,Current Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
866,"Sep 25, 2017",empReview_17009268,5.0,4.0,4.0,1.0,1.0,4.0,Former Employee - Shipping and Receiving,"Leeds, AL",Recommends,Neutral Outlook,No opinion of CEO,None
867,"Oct 31, 2017",empReview_17649849,1.0,1.0,3.0,1.0,5.0,1.0,Current Employee - Accounting Assistant,"Orlando, FL",Doesn't Recommend,Negative Outlook,Approves of CEO,None
868,"Sep 25, 2017",empReview_17001231,4.0,3.0,4.0,3.0,4.0,3.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
869,"Sep 24, 2017",empReview_16991860,5.0,4.0,4.0,4.0,4.0,4.0,Former Employee - Anonymous Employee,None,Recommends,None,Approves of CEO,None
870,"Sep 22, 2017",empReview_16976927,4.0,4.0,5.0,4.0,4.0,5.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
871,"Sep 22, 2017",empReview_16965969,4.0,4.0,4.0,4.0,4.0,4.0,Current Employee - Anonymous Employee,"Portland, OR",Recommends,Positive Outlook,Approves of CEO,None
872,"Oct 5, 2017",empReview_17195745,3.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
873,"Oct 6, 2017",empReview_17210916,3.0,2.0,4.0,2.0,2.0,3.0,Current Employee - Operations (S&R),"San Francisco, CA",Recommends,Neutral Outlook,Approves of CEO,None
874,"Oct 5, 2017",empReview_17197295,2.0,3.0,3.0,2.0,2.0,3.0,Former Employee - Customer Service Representative,"Phoenix, AZ",Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
875,"Sep 21, 2017",empReview_16949112,4.0,2.0,4.0,3.0,3.0,3.0,Current Employee - Anonymous Employee,None,Recommends,Negative Outlook,No opinion of CEO,None
876,"Oct 3, 2017",empReview_17150831,2.0,2.0,2.0,2.0,3.0,1.0,Current Employee - Design Director,"Portland, OR",Doesn't Recommend,Negative Outlook,Disapproves of CEO,2
877,"Sep 19, 2017",empReview_16917020,5.0,5.0,5.0,5.0,5.0,5.0,Former Employee - Sales Associate,"Petaluma, CA",Recommends,Positive Outlook,Approves of CEO,None
878,"Sep 20, 2017",empReview_16925471,4.0,5.0,5.0,5.0,4.0,4.0,Current Employee - Sales Associate,"Miami, FL",Recommends,Positive Outlook,No opinion of CEO,None
879,"Sep 27, 2017",empReview_17058139,3.0,5.0,3.0,3.0,3.0,4.0,Current Employee - Director,"Beaverton, OR",Recommends,Negative Outlook,Approves of CEO,3
880,"Oct 3, 2017",empReview_17152648,3.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
881,"Oct 3, 2017",empReview_17153715,3.0,4.0,2.0,1.0,5.0,1.0,Former Employee - Anonymous Employee,None,None,Negative Outlook,No opinion of CEO,None
882,"Oct 3, 2017",empReview_17144966,3.0,3.0,3.0,3.0,3.0,3.0,Current Employee - Anonymous Employee,None,None,None,None,None
883,"Sep 17, 2017",empReview_16873830,4.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
884,"Sep 17, 2017",empReview_16874168,4.0,-1,-1,-1,-1,-1,,None,None,None,None,None
885,"Sep 17, 2017",empReview_16868200,4.0,5.0,5.0,3.0,3.0,5.0,Current Employee - Social Media Specialist,"Beaverton, OR",Recommends,Neutral Outlook,Approves of CEO,None
886,"Sep 15, 2017",empReview_16852154,4.0,5.0,5.0,5.0,4.0,4.0,Former Employee - Sales Associate,"Houston, TX",Recommends,Neutral Outlook,No opinion of CEO,None
887,"Oct 9, 2017",empReview_17253908,1.0,5.0,2.0,1.0,4.0,1.0,Current Employee - Director,"Beaverton, OR",Doesn't Recommend,None,Disapproves of CEO,18
888,"Sep 13, 2017",empReview_16818385,5.0,5.0,5.0,5.0,3.0,5.0,Current Employee - Anonymous Employee,None,None,None,None,None
889,"Sep 14, 2017",empReview_16828619,5.0,5.0,5.0,4.0,3.0,5.0,Former Employee - Sales Associate,"Park City, UT",Recommends,Positive Outlook,Approves of CEO,None
890,"Sep 13, 2017",empReview_16817177,4.0,4.0,5.0,4.0,3.0,5.0,Current Employee - Anonymous Employee,"Flushing, NY",Recommends,Positive Outlook,Approves of CEO,None
891,"Sep 26, 2017",empReview_17028399,3.0,5.0,5.0,4.0,3.0,5.0,Current Employee - Strategic Sourcing Manager,"Beaverton, OR",Recommends,Negative Outlook,Approves of CEO,1
892,"Oct 19, 2017",empReview_17435559,1.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
893,"Sep 13, 2017",empReview_16808596,4.0,3.0,4.0,1.0,3.0,3.0,Part Time Sales Associate,"Atlanta, GA",Recommends,Positive Outlook,Approves of CEO,None
894,"Sep 27, 2017",empReview_17051358,3.0,3.0,3.0,3.0,3.0,3.0,,None,None,None,None,None
895,"Sep 12, 2017",empReview_16782128,4.0,5.0,-1,3.0,5.0,3.0,Former Employee - Anonymous Employee,None,Recommends,None,Approves of CEO,None
896,"Sep 12, 2017",empReview_16789047,4.0,4.0,4.0,4.0,4.0,4.0,Former Employee - Anonymous Employee,"Hillsboro, OR",None,Neutral Outlook,No opinion of CEO,None
897,"Sep 11, 2017",empReview_16765501,5.0,5.0,5.0,4.0,5.0,4.0,Current Employee - Retail Store Manager,None,Recommends,Positive Outlook,Approves of CEO,None
898,"Sep 9, 2017",empReview_16743464,4.0,3.0,3.0,3.0,2.0,3.0,Former Employee - Team Member,None,Recommends,Positive Outlook,No opinion of CEO,None
899,"Sep 10, 2017",empReview_16749946,4.0,3.0,5.0,4.0,3.0,5.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,No opinion of CEO,None
900,"Sep 10, 2017",empReview_16751662,4.0,3.0,5.0,5.0,4.0,3.0,Former Employee - Nike Athlete,None,Recommends,Positive Outlook,Approves of CEO,None
901,"Sep 8, 2017",empReview_16721023,4.0,3.0,4.0,2.0,5.0,2.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,No opinion of CEO,None
902,"Sep 12, 2017",empReview_16792905,3.0,5.0,4.0,3.0,3.0,3.0,Current Employee - Director,"Portland, OR",Recommends,Neutral Outlook,Approves of CEO,4
903,"Sep 20, 2017",empReview_16937273,3.0,3.0,4.0,3.0,2.0,2.0,,None,Doesn't Recommend,Positive Outlook,Approves of CEO,None
904,"Sep 21, 2017",empReview_16940360,3.0,5.0,5.0,5.0,1.0,5.0,Former Employee - Stock,"Las Vegas, NV",Recommends,Positive Outlook,No opinion of CEO,None
905,"Sep 5, 2017",empReview_16671405,5.0,5.0,5.0,5.0,4.0,5.0,Former Employee - Seasonal Sales Associate,"Washington, DC",Recommends,Positive Outlook,Approves of CEO,None
906,"Sep 5, 2017",empReview_16671167,4.0,5.0,5.0,4.0,4.0,3.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
907,"Sep 19, 2017",empReview_16903050,3.0,2.0,2.0,3.0,4.0,1.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,Negative Outlook,Approves of CEO,None
908,"Aug 30, 2017",empReview_16596787,5.0,4.0,3.0,3.0,4.0,3.0,Current Employee - Senior Administrative Assistant,"Beaverton, OR",Recommends,Positive Outlook,Approves of CEO,1
909,"Sep 3, 2017",empReview_16649608,4.0,3.0,4.0,4.0,4.0,3.0,Former Employee - Anonymous Employee,None,Recommends,Negative Outlook,No opinion of CEO,None
910,"Sep 1, 2017",empReview_16631558,3.0,1.0,1.0,2.0,3.0,1.0,Former Employee - Change Management,"Portland, OR",Doesn't Recommend,Neutral Outlook,No opinion of CEO,7
911,"Sep 1, 2017",empReview_16625742,5.0,5.0,5.0,5.0,4.0,5.0,Current Employee - Nike Athlete,"Winter Garden, FL",None,None,None,None
912,"Aug 31, 2017",empReview_16612210,5.0,4.0,5.0,4.0,4.0,5.0,Current Employee - Operations Coach,"Little Rock, AR",Recommends,None,Approves of CEO,None
913,"Sep 14, 2017",empReview_16827295,2.0,2.0,2.0,1.0,4.0,1.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,Negative Outlook,No opinion of CEO,1
914,"Aug 31, 2017",empReview_16608199,4.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
915,"Aug 31, 2017",empReview_16610152,4.0,4.0,4.0,2.0,5.0,3.0,Former Employee - Head Coach,"Beaverton, OR",Recommends,Positive Outlook,Approves of CEO,None
916,"Aug 31, 2017",empReview_16612840,4.0,3.0,3.0,3.0,3.0,3.0,Current Employee - Anonymous Employee,None,Recommends,Neutral Outlook,Approves of CEO,None
917,"Sep 14, 2017",empReview_16829868,3.0,3.0,4.0,3.0,3.0,3.0,Current Employee - Brand Ambassador,"New York, NY",Recommends,Positive Outlook,Approves of CEO,None
918,"Aug 30, 2017",empReview_16589906,4.0,3.0,5.0,4.0,4.0,4.0,,None,Recommends,Neutral Outlook,Approves of CEO,None
919,"Aug 28, 2017",empReview_16561968,5.0,5.0,5.0,3.0,5.0,3.0,Former Employee - Retail Sales Associate,"Charlotte, NC",Recommends,Positive Outlook,Approves of CEO,None
920,"Aug 28, 2017",empReview_16563071,4.0,4.0,5.0,3.0,1.0,1.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,No opinion of CEO,None
921,"Aug 29, 2017",empReview_16569917,4.0,2.0,5.0,4.0,5.0,4.0,Former Employee - Full Time Sales Associate,"Woodstock, GA",Recommends,Neutral Outlook,No opinion of CEO,None
922,"Oct 3, 2017",empReview_17142529,1.0,5.0,1.0,1.0,5.0,1.0,Current Employee - Anonymous Employee,None,Doesn't Recommend,Negative Outlook,No opinion of CEO,None
923,"Aug 28, 2017",empReview_16557498,4.0,-1,-1,-1,-1,-1,,None,None,None,None,None
924,"Aug 28, 2017",empReview_16558111,4.0,5.0,5.0,3.0,3.0,3.0,Former Employee - Anonymous Employee,None,Recommends,Neutral Outlook,No opinion of CEO,None
925,"Sep 6, 2017",empReview_16695244,3.0,3.0,2.0,3.0,4.0,2.0,Former Employee - Senior Software Engineer,"Beaverton, OR",Recommends,Neutral Outlook,Disapproves of CEO,2
926,"Aug 25, 2017",empReview_16532318,4.0,3.0,5.0,4.0,4.0,3.0,Current Employee - Anonymous Employee,None,Recommends,Neutral Outlook,No opinion of CEO,None
927,"Sep 5, 2017",empReview_16663524,2.0,4.0,1.0,2.0,3.0,1.0,Former Employee - Marketing Manager,"Portland, OR",Doesn't Recommend,Negative Outlook,Approves of CEO,2
928,"Aug 22, 2017",empReview_16471076,5.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
929,"Aug 18, 2017",empReview_16415186,5.0,4.0,4.0,4.0,4.0,4.0,Current Employee - Machine Operator,"Weldon Spring, MO",Recommends,Positive Outlook,Approves of CEO,1
930,"Aug 20, 2017",empReview_16444900,5.0,5.0,5.0,4.0,3.0,3.0,Current Employee - Supply Chain Manager,"Beaverton, OR",Recommends,Negative Outlook,Approves of CEO,None
931,"Sep 4, 2017",empReview_16657620,3.0,4.0,3.0,2.0,4.0,1.0,Former Employee - Part Time Sales Associate,"North Las Vegas, NV",Recommends,Positive Outlook,Approves of CEO,None
932,"Sep 2, 2017",empReview_16637737,2.0,1.0,1.0,2.0,4.0,1.0,Former Employee - Senior Project Manager,"Beaverton, OR",Doesn't Recommend,Negative Outlook,No opinion of CEO,1
933,"Aug 17, 2017",empReview_16401168,4.0,4.0,5.0,3.0,3.0,3.0,Current Employee - Sourcing Manager,"Beaverton, OR",Recommends,Neutral Outlook,Approves of CEO,None
934,"Aug 16, 2017",empReview_16383296,5.0,4.0,5.0,4.0,5.0,3.0,Current Employee - Nike Athlete,"New York, NY",Recommends,Neutral Outlook,No opinion of CEO,None
935,"Aug 16, 2017",empReview_16386452,5.0,-1,-1,-1,-1,-1,,None,None,None,None,None
936,"Aug 15, 2017",empReview_16377189,4.0,3.0,5.0,3.0,4.0,4.0,Former Employee - Nike Athlete,"North Bend, WA",Recommends,Positive Outlook,No opinion of CEO,None
937,"Aug 16, 2017",empReview_16387216,4.0,4.0,5.0,4.0,3.0,3.0,Current Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
938,"Aug 15, 2017",empReview_16364486,5.0,3.0,4.0,5.0,4.0,5.0,Former Employee - Anonymous Employee,None,None,None,None,None
939,"Aug 14, 2017",empReview_16349059,5.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
940,"Aug 14, 2017",empReview_16355106,5.0,5.0,5.0,4.0,4.0,4.0,"Current Employee - Product Flow Specialist/Digital Expert,","Tinton Falls, NJ",Recommends,Positive Outlook,Approves of CEO,None
941,"Aug 29, 2017",empReview_16576425,2.0,1.0,2.0,2.0,2.0,1.0,Current Employee - Anonymous Employee,None,None,None,None,None
942,"Aug 10, 2017",empReview_16311545,4.0,5.0,-1,4.0,-1,-1,Current Employee - Sales Associate,"Mashantucket, CT",Recommends,Positive Outlook,None,None
943,"Aug 9, 2017",empReview_16292696,5.0,5.0,5.0,5.0,5.0,5.0,Former Employee - Student Athlete Representative,"Chicago, IL",Recommends,Positive Outlook,Approves of CEO,None
944,"Aug 10, 2017",empReview_16306960,4.0,3.0,5.0,2.0,4.0,4.0,Former Employee - Anonymous Employee,None,Recommends,Neutral Outlook,Approves of CEO,None
945,"Aug 8, 2017",empReview_16273059,5.0,5.0,5.0,2.0,3.0,4.0,Current Employee - Employee Relations Specialist,"Beaverton, OR",Recommends,Neutral Outlook,Approves of CEO,None
946,"Aug 9, 2017",empReview_16290213,5.0,4.0,4.0,4.0,3.0,4.0,Former Employee - Anonymous Employee,"Beverly Hills, CA",Recommends,Positive Outlook,Approves of CEO,None
947,"Aug 9, 2017",empReview_16287380,4.0,5.0,5.0,5.0,4.0,4.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
948,"Aug 22, 2017",empReview_16477488,3.0,1.0,3.0,2.0,1.0,2.0,Former Employee - PT Athlete,"Ontario, CA",Recommends,Neutral Outlook,No opinion of CEO,None
949,"Aug 7, 2017",empReview_16243526,5.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
950,"Aug 7, 2017",empReview_16249265,4.0,4.0,5.0,5.0,2.0,4.0,Current Employee - Anonymous Employee,None,Recommends,Neutral Outlook,Approves of CEO,None
951,"Aug 6, 2017",empReview_16236836,4.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,Approves of CEO,None
952,"Aug 20, 2017",empReview_16439689,3.0,3.0,3.0,1.0,2.0,1.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
953,"Aug 5, 2017",empReview_16226867,4.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,"Beaverton, OR",Recommends,None,Approves of CEO,None
954,"Aug 4, 2017",empReview_16220060,4.0,5.0,5.0,3.0,5.0,4.0,Former Employee - Head Coach,None,Recommends,Positive Outlook,Approves of CEO,None
955,"Aug 17, 2017",empReview_16411714,3.0,4.0,3.0,4.0,5.0,1.0,Former Employee - Anonymous Employee,None,None,None,Approves of CEO,None
956,"Aug 2, 2017",empReview_16192651,5.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
957,"Aug 3, 2017",empReview_16194276,4.0,4.0,5.0,2.0,3.0,4.0,Current Employee - Nike Athlete,"Las Vegas, NV",Recommends,Neutral Outlook,No opinion of CEO,None
958,"Aug 1, 2017",empReview_16172412,5.0,4.0,4.0,5.0,4.0,4.0,Current Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
959,"Jul 31, 2017",empReview_16156107,5.0,5.0,5.0,5.0,5.0,5.0,Former Employee - Food Service Manager,"Memphis, TN",Recommends,Neutral Outlook,No opinion of CEO,None
960,"Jul 30, 2017",empReview_16138201,4.0,3.0,5.0,4.0,4.0,5.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
961,"Jul 31, 2017",empReview_16147660,4.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
962,"Jul 26, 2017",empReview_16088711,4.0,5.0,5.0,5.0,5.0,5.0,Current Employee - Anonymous Employee,None,None,None,None,None
963,"Jul 26, 2017",empReview_16091391,4.0,4.0,5.0,5.0,3.0,2.0,Current Employee - Plastic Component Operator II,"Saint Charles, MO",Recommends,Positive Outlook,No opinion of CEO,None
964,"Jul 21, 2017",empReview_16013328,4.0,3.0,4.0,3.0,2.0,3.0,Current Employee - Sales Representative,"Rehoboth Beach, DE",Recommends,None,None,2
965,"Jul 25, 2017",empReview_16066271,4.0,4.0,4.0,4.0,4.0,4.0,Former Employee - Anonymous Employee,"San Francisco, CA",None,None,None,None
966,"Aug 6, 2017",empReview_16233533,3.0,2.0,3.0,2.0,4.0,1.0,Former Employee - Part-Time Over Athlete,"Lubbock, TX",Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
967,"Jul 17, 2017",empReview_15937415,4.0,3.0,4.0,2.0,3.0,3.0,Current Employee - Sales Associate,"Tannersville, PA",Recommends,None,None,2
968,"Aug 3, 2017",empReview_16206547,3.0,5.0,5.0,2.0,4.0,2.0,Current Employee - Anonymous Employee,None,None,None,None,None
969,"Jul 13, 2017",empReview_15887257,5.0,4.0,5.0,4.0,5.0,4.0,Current Employee - Sales Associate,"Brooklyn, NY",Recommends,Positive Outlook,Approves of CEO,2
970,"Aug 22, 2017",empReview_16480933,1.0,5.0,1.0,1.0,-1,1.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,Negative Outlook,Disapproves of CEO,2
971,"Jul 13, 2017",empReview_15890888,4.0,4.0,4.0,4.0,4.0,3.0,Current Employee - Director,"Beaverton, OR",Recommends,Positive Outlook,Approves of CEO,2
972,"Jul 11, 2017",empReview_15842321,4.0,4.0,4.0,4.0,5.0,3.0,Current Employee - Anonymous Employee,"Charlotte, NC",Recommends,Neutral Outlook,Approves of CEO,2
973,"Jul 11, 2017",empReview_15842761,4.0,4.0,5.0,5.0,4.0,2.0,Former Employee - PT Athlete,"Cincinnati, OH",Doesn't Recommend,Positive Outlook,Approves of CEO,2
974,"Jul 25, 2017",empReview_16058954,2.0,3.0,1.0,2.0,3.0,2.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,Negative Outlook,Approves of CEO,3
975,"Jul 10, 2017",empReview_15828624,5.0,5.0,4.0,4.0,3.0,5.0,Sales Associate,"Gurnee, IL",Recommends,Positive Outlook,Approves of CEO,1
976,"Jul 12, 2017",empReview_15868636,5.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
977,"Jul 26, 2017",empReview_16087835,2.0,1.0,2.0,3.0,3.0,1.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,Negative Outlook,Approves of CEO,None
978,"Jul 10, 2017",empReview_15835454,4.0,3.0,3.0,3.0,4.0,3.0,Former Employee - Anonymous Employee,None,None,None,None,None
979,"Jul 11, 2017",empReview_15843880,4.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
980,"Jul 18, 2017",empReview_15961526,2.0,3.0,-1,2.0,4.0,1.0,Former Employee - Anonymous Employee,"Beaverton, OR",Doesn't Recommend,None,No opinion of CEO,5
981,"Jul 24, 2017",empReview_16053211,3.0,2.0,4.0,2.0,4.0,3.0,Current Employee - Event Planner,"Beaverton, OR",Recommends,Positive Outlook,Approves of CEO,None
982,"Jul 10, 2017",empReview_15826598,5.0,5.0,4.0,4.0,4.0,5.0,Current Employee - Part Time Sales,"Pittsburgh, PA",Recommends,Positive Outlook,Approves of CEO,None
983,"Jul 9, 2017",empReview_15819154,4.0,-1,-1,-1,-1,-1,Former Employee - Sales Associate,"San Francisco, CA",None,None,None,None
984,"Jul 8, 2017",empReview_15807374,5.0,4.0,4.0,5.0,4.0,4.0,Current Employee - Senior Director,"Boston, MA",Recommends,Neutral Outlook,Approves of CEO,None
985,"Jul 8, 2017",empReview_15809195,5.0,4.0,5.0,3.0,3.0,4.0,Current Employee - Anonymous Employee,"Portland, OR",Recommends,None,Approves of CEO,None
986,"Jul 7, 2017",empReview_15799732,5.0,-1,-1,-1,-1,-1,,None,None,None,None,None
987,"Jul 7, 2017",empReview_15800012,4.0,3.0,3.0,3.0,3.0,3.0,Former Employee - Athlete,"Chicago, IL",None,None,None,None
988,"Jul 21, 2017",empReview_16012587,2.0,5.0,1.0,1.0,3.0,1.0,Current Employee - Software Engineer,"Beaverton, OR",Doesn't Recommend,Neutral Outlook,No opinion of CEO,1
989,"Jul 5, 2017",empReview_15758213,5.0,2.0,3.0,3.0,5.0,2.0,Current Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
990,"Jul 4, 2017",empReview_15749886,4.0,4.0,5.0,4.0,3.0,3.0,Former Employee - Anonymous Employee,None,Recommends,None,None,None
991,"Jul 5, 2017",empReview_15757950,4.0,4.0,4.0,4.0,4.0,1.0,Former Employee - Director,"Beaverton, OR",Doesn't Recommend,Positive Outlook,Approves of CEO,None
992,"Jul 19, 2017",empReview_15972768,3.0,2.0,2.0,4.0,4.0,3.0,Current Employee - Anonymous Employee,None,None,None,None,None
993,"Jul 3, 2017",empReview_15732835,5.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
994,"Jul 3, 2017",empReview_15732620,4.0,3.0,5.0,5.0,5.0,4.0,Former Employee - Footwear Analyst,"Portland, OR",Recommends,Positive Outlook,Approves of CEO,None
995,"Jul 15, 2017",empReview_15915162,3.0,4.0,4.0,3.0,3.0,4.0,Current Employee - Anonymous Employee,None,Recommends,Neutral Outlook,Approves of CEO,None
996,"Jul 1, 2017",empReview_15712282,5.0,3.0,5.0,4.0,5.0,4.0,Former Employee - Anonymous Employee,None,Recommends,Neutral Outlook,Approves of CEO,None
997,"Jun 29, 2017",empReview_15686716,3.0,3.0,-1,3.0,4.0,2.0,Current Employee - Director,"Beaverton, OR",Recommends,Neutral Outlook,Approves of CEO,8
998,"Jun 29, 2017",empReview_15693328,5.0,5.0,5.0,2.0,2.0,3.0,Former Employee - Sales Associate,"Boston, MA",Recommends,Positive Outlook,Approves of CEO,None
999,"Jun 29, 2017",empReview_15682568,5.0,4.0,5.0,5.0,3.0,4.0,Current Employee - Anonymous Employee,None,Recommends,Neutral Outlook,Approves of CEO,None
1000,"Aug 4, 2017",empReview_16220190,1.0,3.0,1.0,2.0,2.0,1.0,Former Employee - Services,"Beaverton, OR",Doesn't Recommend,Negative Outlook,Disapproves of CEO,None
