,date,reviewNo,overallStar,workLifeStar,cultureStar,careerOppStar,comBenefitsStar,srManagementStar,employeeType,location,recommend,outlook,ceo,helpful
1629,"Jun 11, 2018",empReview_20995367,5,3,5,2,4,4,Current Employee - Anonymous Employee,None,5,5,5,None
1630,"Jun 10, 2018",empReview_20979818,5,5,4,5,5,5,Software Engineer,"Cupertino, CA",5,5,5,None
1631,"Jun 10, 2018",empReview_20978848,4,5,5,3,4,4,,None,5,5,2.5,None
1632,"Jun 9, 2018",empReview_20968169,5,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,5,5,5,None
1633,"Jun 9, 2018",empReview_20968227,5,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
1634,"Jun 8, 2018",empReview_20960257,5,-1,-1,-1,-1,-1,,None,None,None,None,None
1635,"Jun 8, 2018",empReview_20961455,5,3,5,5,5,4,Current Employee - Genius,"Bethesda, MD",5,5,5,None
1636,"Jun 4, 2018",empReview_20882157,4,3,4,3,4,4,Former Employee - Web Applications Developer,"Cupertino, CA",5,5,5,2
1637,"Jun 4, 2018",empReview_20885321,5,4,5,5,4,4,Current Employee - AppleCare Senior Advisor,"Austin, TX",5,5,5,1
1638,"Jun 8, 2018",empReview_20956263,4,4,5,2,5,5,Former Employee - Anonymous Employee,None,5,5,5,None
1639,"Jun 8, 2018",empReview_20959210,4,3,5,4,3,4,Former Employee - Anonymous Employee,None,5,None,5,None
1640,"Jun 8, 2018",empReview_20962156,4,3,5,3,4,4,Current Employee - Anonymous Employee,None,5,2.5,5,None
1641,"Jun 22, 2018",empReview_21165721,3,2,2,3,5,2,Former Employee - Anonymous Employee,None,0,0,2.5,None
1642,"Jun 22, 2018",empReview_21172090,3,2,5,1,3,3,Current Employee - Specialist,"New York, NY",0,2.5,5,None
1643,"Jun 7, 2018",empReview_20940112,4,3,5,4,5,3,Former Employee - Genius,"Grand Rapids, MI",5,2.5,5,None
1644,"Jun 7, 2018",empReview_20941926,4,4,5,4,5,2,Current Employee - Anonymous Employee,None,5,5,5,None
1645,"Jun 8, 2018",empReview_20954664,4,2,4,3,5,4,Former Employee - AppleCare Senior Advisor,None,5,5,5,None
1646,"Jun 7, 2018",empReview_20933780,5,-1,-1,-1,-1,-1,,None,None,None,None,None
1647,"Jun 21, 2018",empReview_21145793,2,1,3,2,2,3,Former Employee - Genius,None,0,0,5,1
1648,"May 30, 2018",empReview_20809299,4,4,4,4,5,4,Current Employee - Creative,"Orlando, FL",5,5,5,3
1649,"Jun 2, 2018",empReview_20863075,5,5,5,5,5,5,Current Employee - Apple AHA,None,5,5,5,1
1650,"Jun 20, 2018",empReview_21129519,3,3,2,2,5,3,Former Employee - Mac+ Advisor,None,5,5,0,None
1651,"Jun 5, 2018",empReview_20901767,5,4,5,3,4,4,Current Employee - Anonymous Employee,None,5,5,5,None
1652,"Jun 19, 2018",empReview_21119070,2,2,5,1,4,1,Former Employee - Anonymous Employee,"Austin, TX",0,0,2.5,1
1653,"Jul 10, 2018",empReview_21406282,1,1,2,5,2,2,Former Employee - Anonymous Employee,None,0,5,5,3
1654,"Jun 6, 2018",empReview_20918998,4,3,4,4,5,5,Current Employee - Anonymous Employee,None,5,5,5,None
1655,"Jun 4, 2018",empReview_20888879,5,3,5,5,4,4,Current Employee - Anonymous Employee,None,5,5,5,None
1656,"Jun 4, 2018",empReview_20891184,4,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
1657,"Jun 4, 2018",empReview_20891961,4,3,3,4,5,4,Current Employee - Anonymous Employee,None,5,5,5,None
1658,"Jun 19, 2018",empReview_21106855,3,3,1,2,4,1,Current Employee - Sales Specialist,"Lake Grove, NY",0,0,2.5,None
1659,"Jun 3, 2018",empReview_20871925,4,2,3,3,4,3,,None,5,5,5,None
1660,"May 29, 2018",empReview_20802978,5,4,5,5,4,4,Current Employee - Administrative Assistant,"Sunnyvale, CA",5,5,5,1
1661,"Jun 2, 2018",empReview_20863570,4,5,5,5,4,5,Current Employee - Technical Specialist,"Charlotte, NC",5,5,5,None
1662,"Jun 2, 2018",empReview_20860322,5,4,5,4,5,4,Current Employee - Specialist,"Southlake, TX",5,5,5,None
1663,"Jun 1, 2018",empReview_20852093,4,3,4,3,4,3,Former Employee - Anonymous Employee,"San Francisco, CA",5,5,5,None
1664,"Jun 15, 2018",empReview_21065318,3,-1,-1,-1,-1,-1,,None,None,None,None,None
1665,"May 31, 2018",empReview_20835701,5,3,4,5,3,2,Current Employee - Anonymous Employee,None,5,5,5,None
1666,"Jun 1, 2018",empReview_20847805,5,5,5,3,5,5,Current Employee - Business Development Executive,"San Diego, CA",5,5,5,None
1667,"May 24, 2018",empReview_20736555,5,3,5,4,5,5,Current Employee - Physical Design Engineer,"Austin, TX",5,5,5,2
1668,"Jun 12, 2018",empReview_21007957,3,1,1,1,2,1,Former Employee - Anonymous Employee,"New York, NY",0,2.5,2.5,1
1669,"Mar 21, 2018",empReview_19808841,5,3,5,5,4,3,Current Employee - Research Engineer,"Cupertino, CA",5,5,5,21
1670,"May 30, 2018",empReview_20815247,4,4,4,4,5,4,Former Employee - Anonymous Employee,None,5,5,5,None
1671,"May 30, 2018",empReview_20820204,4,1,5,4,3,4,Current Employee - Specialist,"San Francisco, CA",5,None,5,None
1672,"May 30, 2018",empReview_20823637,4,3,5,2,4,5,,None,None,None,None,None
1673,"May 31, 2018",empReview_20828706,4,4,4,3,4,3,Former Employee - Anonymous Employee,None,5,5,2.5,None
1674,"Jun 30, 2018",empReview_21283039,1,1,2,2,5,1,Apple At Home Advisor,"Austin, TX",0,0,0,6
1675,"May 24, 2018",empReview_20739704,4,2,4,4,5,4,Former Employee - Product Manager,"Cupertino, CA",5,5,5,2
1676,"May 28, 2018",empReview_20780482,5,5,5,5,4,5,Current Employee - Anonymous Employee,None,5,5,5,None
1677,"May 27, 2018",empReview_20772764,4,4,4,2,5,4,Former Employee - Anonymous Employee,None,5,5,5,None
1678,"May 18, 2018",empReview_20648634,4,5,4,4,5,3,Former Employee - Data Scientist,"Cupertino, CA",5,5,2.5,3
1679,"May 25, 2018",empReview_20754943,5,4,5,5,5,4,Former Employee - Anonymous Employee,"Cupertino, CA",5,5,5,None
1680,"May 25, 2018",empReview_20755177,4,4,5,3,5,4,Former Employee - Anonymous Employee,None,5,5,5,None
1681,"Jun 9, 2018",empReview_20963453,3,5,5,2,3,4,Current Employee - Anonymous Employee,None,5,2.5,2.5,None
1682,"May 24, 2018",empReview_20739446,5,5,5,5,4,5,,None,5,5,5,None
1683,"May 24, 2018",empReview_20740920,5,5,5,5,5,-1,Current Employee - Anonymous Employee,None,5,5,5,None
1684,"May 24, 2018",empReview_20744240,5,-1,-1,-1,-1,-1,,None,None,None,None,None
1685,"May 25, 2018",empReview_20748268,5,4,5,5,5,4,Current Employee - Product Specialist,"Santa Rosa, CA",5,5,2.5,None
1686,"Jun 7, 2018",empReview_20947075,2,4,2,1,3,1,,"Cupertino, CA",0,0,0,1
1687,"May 21, 2018",empReview_20678585,5,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,5,5,5,1
1688,"Jun 27, 2018",empReview_21240156,1,2,2,1,4,1,Former Employee - Anonymous Employee,None,None,None,None,2
1689,"May 23, 2018",empReview_20725062,5,4,4,4,4,5,,None,5,5,5,None
1690,"May 22, 2018",empReview_20700428,4,5,3,3,4,3,Current Employee - Anonymous Employee,None,0,5,2.5,None
1691,"May 22, 2018",empReview_20702070,4,4,5,4,5,4,Former Employee - Anonymous Employee,None,5,5,5,None
1692,"May 22, 2018",empReview_20695730,5,4,5,3,5,5,Former Employee - Anonymous Employee,None,5,5,5,None
1693,"Jun 5, 2018",empReview_20908767,2,1,3,2,2,1,Current Employee - Anonymous Employee,None,None,None,None,None
1694,"Jun 4, 2018",empReview_20888210,3,3,4,3,3,3,Current Employee - Individual Contributor Tech IV,None,5,5,5,None
1695,"May 16, 2018",empReview_20612655,5,4,5,5,5,5,Former Employee - Mac Genius,None,5,5,5,1
1696,"May 19, 2018",empReview_20662390,5,4,5,4,4,4,Current Employee - Anonymous Employee,"Cupertino, CA",5,5,5,None
1697,"May 19, 2018",empReview_20662526,5,5,5,5,5,5,,None,5,2.5,2.5,None
1698,"May 14, 2018",empReview_20582015,4,4,4,3,4,5,Current Employee - Data Scientist,"San Jose, CA",5,5,5,2
1699,"May 18, 2018",empReview_20653817,4,4,4,4,4,3,Current Employee - Anonymous Employee,None,5,5,2.5,None
1700,"May 18, 2018",empReview_20648108,5,-1,-1,5,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
1701,"May 17, 2018",empReview_20635928,4,4,5,4,4,3,Current Employee - Genius,"Houston, TX",5,5,5,None
1702,"May 16, 2018",empReview_20623137,5,4,5,5,5,5,Current Employee - Applecare At Home Advisor,"Mobile, AL",5,5,5,None
1703,"May 17, 2018",empReview_20626464,5,4,5,5,5,5,,None,5,5,5,None
1704,"May 31, 2018",empReview_20837429,2,1,2,1,3,1,Current Employee - Retail,"Ann Arbor, MI",0,2.5,5,None
1705,"May 16, 2018",empReview_20618630,4,2,3,1,5,2,Former Employee - Anonymous Employee,None,5,5,5,None
1706,"Jun 20, 2018",empReview_21127075,1,1,1,2,2,1,Former Employee - Operations Manager,"Boston, MA",0,5,2.5,1
1707,"May 15, 2018",empReview_20599829,4,-1,5,4,4,5,Current Employee - Tech Expert,None,5,5,5,None
1708,"May 15, 2018",empReview_20601576,4,1,3,3,4,3,Former Employee - Anonymous Employee,None,5,5,5,None
1709,"May 16, 2018",empReview_20606396,4,1,5,5,5,5,Current Employee - Anonymous Employee,None,5,5,5,None
1710,"May 29, 2018",empReview_20799187,2,2,1,2,2,2,,None,None,None,None,None
1711,"May 29, 2018",empReview_20795054,3,4,3,3,2,5,Former Employee - Expert,"Los Angeles, CA",5,5,5,None
1712,"May 14, 2018",empReview_20570841,5,5,5,5,5,5,Current Employee - Anonymous Employee,None,5,2.5,5,None
1713,"May 14, 2018",empReview_20571467,5,5,5,5,5,5,Former Employee - Anonymous Employee,None,5,5,5,None
1714,"May 13, 2018",empReview_20567236,4,4,3,3,4,3,Current Employee - Anonymous Employee,None,5,5,5,None
1715,"May 4, 2018",empReview_20440014,5,5,5,5,5,5,Current Employee - Tech Writer,"Austin, TX",5,5,5,2
1716,"May 25, 2018",empReview_20757817,3,-1,-1,-1,-1,-1,Former Employee - Facilities Engineer,"Mesa, AZ",None,None,None,None
1717,"May 26, 2018",empReview_20760147,3,2,2,3,2,2,Former Employee - Red Zone Specialist,"Mount Pleasant, SC",0,2.5,0,None
1718,"May 6, 2018",empReview_20459459,5,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,1
1719,"May 10, 2018",empReview_20531030,4,4,5,3,5,3,Current Employee - Genius,"Newark, DE",5,5,5,None
1720,"May 10, 2018",empReview_20532746,4,3,5,3,5,3,Current Employee - Anonymous Employee,None,5,5,5,None
1721,"May 10, 2018",empReview_20535287,4,3,3,4,5,3,Current Employee - WW Supply Demand Planner,"Cupertino, CA",5,5,5,None
1722,"May 25, 2018",empReview_20746262,3,1,3,5,4,1,Current Employee - Anonymous Employee,None,0,5,5,None
1723,"May 9, 2018",empReview_20515838,5,2,5,3,5,5,Former Employee - Specialist,"New York, NY",5,5,5,None
1724,"May 9, 2018",empReview_20515950,5,5,5,5,5,5,,None,5,5,5,None
1725,"May 9, 2018",empReview_20516754,4,4,5,5,4,4,Former Employee - SSR - Support Services Representative,"Austin, TX",5,5,5,None
1726,"May 9, 2018",empReview_20503545,5,4,5,3,4,5,Current Employee - Specialist,"New York, NY",5,5,5,None
1727,"May 9, 2018",empReview_20505499,5,4,5,4,4,5,Former Employee - Technical Specialist,"Pittsburgh, PA",5,5,5,None
1728,"Apr 21, 2018",empReview_20254350,5,4,5,3,5,5,Current Employee - Apple Solutions Consultant,"Middletown, NY",5,5,5,5
1729,"May 8, 2018",empReview_20488326,4,3,4,5,5,5,Current Employee - Anonymous Employee,None,5,2.5,5,None
1730,"May 16, 2018",empReview_20622600,3,2,4,2,3,3,Current Employee - Apple At Home Advisor,"Santa Clarita, CA",0,2.5,2.5,3
1731,"May 22, 2018",empReview_20707928,3,3,3,3,3,3,Current Employee - Anonymous Employee,None,None,None,None,None
1732,"May 7, 2018",empReview_20472423,5,5,5,2,5,5,Former Employee - Family Room Specialist,None,5,5,5,None
1733,"May 7, 2018",empReview_20474179,5,-1,-1,-1,-1,-1,Former Employee - Apple Genius,"San Francisco, CA",5,5,5,None
1734,"May 7, 2018",empReview_20477151,5,5,5,5,5,5,Current Employee - Technical Specialist,"Cambridge, MA",5,5,5,None
1735,"May 7, 2018",empReview_20478983,5,3,5,4,5,5,Former Employee - Technical Specialist,None,5,None,5,None
1736,"May 8, 2018",empReview_20483258,5,4,5,4,5,5,Current Employee - Anonymous Employee,None,5,5,5,None
1737,"May 7, 2018",empReview_20476368,4,3,5,3,5,3,Current Employee - Specialist,"Paramus, NJ",None,None,None,None
1738,"May 8, 2018",empReview_20484798,4,3,5,4,5,2,,None,None,None,None,None
1739,"May 8, 2018",empReview_20485695,4,4,5,5,4,4,Former Employee - Genius,"Cambridge, MA",5,5,5,None
1740,"May 21, 2018",empReview_20686361,3,4,3,3,3,3,Current Employee - Anonymous Employee,None,None,None,5,None
1741,"May 7, 2018",empReview_20468462,5,5,5,4,4,3,Current Employee - AppleCare Senior Specialist,"Austin, TX",5,5,5,None
1742,"May 1, 2018",empReview_20393884,5,3,5,5,5,5,Current Employee - College AHA,None,5,5,5,1
1743,"May 5, 2018",empReview_20450816,4,-1,-1,-1,-1,-1,,None,None,None,None,None
1744,"May 6, 2018",empReview_20454433,4,4,4,4,4,4,Former Employee - Anonymous Employee,None,5,5,5,None
1745,"May 11, 2018",empReview_20543170,3,2,2,4,5,5,Former Employee - Lead Genius,"Milwaukee, WI",0,5,5,4
1746,"May 4, 2018",empReview_20443111,5,4,5,5,4,4,Former Employee - Redzone Specialist,"Woodbridge, VA",5,2.5,2.5,None
1747,"May 3, 2018",empReview_20426690,5,5,5,5,5,4,Current Employee - Anonymous Employee,None,5,5,5,None
1748,"Jun 6, 2018",empReview_20918002,1,5,1,1,3,1,Former Employee - Anonymous Employee,"Cupertino, CA",0,0,2.5,4
1749,"May 2, 2018",empReview_20408004,4,5,5,4,5,5,Former Employee - Anonymous Employee,None,None,None,None,None
1750,"May 3, 2018",empReview_20418921,4,3,5,3,2,3,Former Employee - Specialist,"Miami, FL",5,2.5,5,None
1751,"May 1, 2018",empReview_20393696,5,2,5,5,5,3,Former Employee - Product Specialist,"King of Prussia, PA",5,5,5,None
1752,"May 1, 2018",empReview_20385461,4,4,5,3,4,3,Current Employee - Anonymous Employee,"Chicago, IL",5,5,5,None
1753,"May 16, 2018",empReview_20604856,3,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
1754,"Apr 30, 2018",empReview_20375689,5,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
1755,"Apr 30, 2018",empReview_20375905,5,4,5,3,5,4,Former Employee - Anonymous Employee,"Chicago, IL",None,None,None,None
1756,"Apr 30, 2018",empReview_20377765,5,-1,-1,-1,-1,-1,,None,None,None,None,None
1757,"May 1, 2018",empReview_20383999,5,3,5,3,3,3,Former Employee - Anonymous Employee,None,5,5,5,None
1758,"Jun 4, 2018",empReview_20880895,1,3,1,1,3,1,Former Employee - Specialist,"New York, NY",0,0,0,3
1759,"Apr 23, 2018",empReview_20276057,5,-1,-1,-1,-1,-1,Former Employee - Family Room Specialist,None,None,None,None,2
1760,"Apr 29, 2018",empReview_20358829,5,5,5,5,5,5,Former Employee - Specialist,"Honolulu, HI",5,5,5,None
1761,"Apr 29, 2018",empReview_20357836,4,3,4,4,5,4,Current Employee - Manager,"Cupertino, CA",5,5,5,None
1762,"Apr 29, 2018",empReview_20355524,5,5,5,4,4,5,Current Employee - Technical Specialist,"Austin, TX",5,5,5,None
1763,"May 10, 2018",empReview_20532566,3,1,3,1,2,3,Former Employee - Project Manager,"Cupertino, CA",0,5,5,1
1764,"Apr 27, 2018",empReview_20343112,5,5,5,4,5,4,Current Employee - AHA Advisor,"Jonesboro, AR",5,5,5,None
1765,"Apr 28, 2018",empReview_20346406,5,5,5,5,5,5,SDE2,"Cupertino, CA",5,5,5,None
1766,"May 12, 2018",empReview_20554543,2,2,1,2,3,1,Former Employee - Anonymous Employee,None,None,None,None,None
1767,"Apr 23, 2018",empReview_20278663,5,5,5,5,5,5,Current Employee - Product Specialist,"Louisville, KY",5,5,5,1
1768,"Apr 27, 2018",empReview_20338001,4,5,5,3,5,4,Current Employee - Anonymous Employee,None,5,5,5,None
1769,"May 31, 2018",empReview_20832281,1,1,1,1,5,1,Current Employee - Anonymous Employee,None,0,0,0,2
1770,"Apr 27, 2018",empReview_20336974,5,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
1771,"Apr 20, 2018",empReview_20239604,5,5,5,3,4,3,Current Employee - Creative,"San Antonio, TX",5,5,5,2
1772,"Apr 27, 2018",empReview_20334571,4,2,5,5,5,3,Former Employee - AHA Advisor,"Fort Lauderdale, FL",5,2.5,5,None
1773,"Apr 27, 2018",empReview_20334838,4,5,4,4,3,5,Former Employee - Technical Expert,"Washington, DC",5,5,5,None
1774,"Apr 25, 2018",empReview_20312194,5,4,4,4,4,4,Current Employee - Technical Expert,"Birmingham, AL",5,5,5,None
1775,"Apr 26, 2018",empReview_20313705,5,5,5,5,5,5,Current Employee - Anonymous Employee,None,5,5,5,None
1776,"Apr 26, 2018",empReview_20315152,5,5,4,2,4,2,Former Employee - Specialist,"Highpoint, MS",5,5,5,None
1777,"Apr 26, 2018",empReview_20319567,5,5,5,4,4,5,Current Employee - Anonymous Employee,None,5,5,5,None
1778,"Apr 24, 2018",empReview_20294420,5,3,4,5,5,3,Former Employee - AHA Advisor,"Jacksonville, FL",None,None,None,None
1779,"Apr 24, 2018",empReview_20294632,5,5,4,5,5,5,Former Employee - Product Manager,"Cupertino, CA",5,5,5,None
1780,"Apr 24, 2018",empReview_20287643,4,4,5,4,5,1,Former Employee - Technical Specialist,None,5,None,5,None
1781,"Apr 24, 2018",empReview_20292659,4,3,4,4,4,4,Former Employee - Anonymous Employee,None,5,5,5,None
1782,"Apr 24, 2018",empReview_20294249,4,3,5,4,4,3,Former Employee - Genius,None,5,None,5,None
1783,"May 6, 2018",empReview_20461352,3,4,4,2,4,3,Current Employee - Expert,"Norfolk, VA",5,0,5,1
1784,"May 26, 2018",empReview_20765992,1,1,1,1,1,1,Senior Engineer,"Cupertino, CA",0,2.5,2.5,5
1785,"Apr 23, 2018",empReview_20280290,4,4,5,5,4,4,Former Employee - Product Specialist,"Orange, CA",5,5,5,None
1786,"Apr 22, 2018",empReview_20260801,5,5,5,5,5,5,Current Employee - Specialist,"San Francisco, CA",5,5,5,None
1787,"May 2, 2018",empReview_20407667,2,2,3,1,5,3,Former Employee - Apple Care Senior Advisor,"Sacramento, CA",0,0,5,4
1788,"Apr 21, 2018",empReview_20254030,5,3,5,3,5,5,Former Employee - Applecare At Home Advisor,"Fort Collins, CO",5,5,5,None
1789,"Apr 21, 2018",empReview_20252035,4,4,5,4,5,5,Former Employee - Anonymous Employee,None,5,2.5,5,None
1790,"Apr 19, 2018",empReview_20232095,5,4,4,4,5,4,Former Employee - Anonymous Employee,None,5,None,None,None
1791,"Apr 19, 2018",empReview_20233842,5,5,4,2,5,2,Former Employee - Specialist,"Cupertino, CA",5,None,5,None
1792,"Apr 20, 2018",empReview_20235105,5,5,5,4,5,5,Current Employee - Senior Manager,"Los Angeles, CA",5,5,5,None
1793,"May 22, 2018",empReview_20706475,1,2,5,3,4,1,Former Employee - Anonymous Employee,"Cupertino, CA",0,2.5,5,4
1794,"May 21, 2018",empReview_20684700,1,1,1,2,3,2,Current Employee - Senior Software Engineer,"Cupertino, CA",0,0,5,5
1795,"Apr 18, 2018",empReview_20218508,5,3,5,5,5,3,Former Employee - Anonymous Employee,"Artesia, CA",5,None,5,None
1796,"Apr 19, 2018",empReview_20219999,5,4,5,4,5,5,Current Employee - Technical Specialist,None,5,5,5,None
1797,"Apr 19, 2018",empReview_20222259,5,4,5,5,5,4,Current Employee - Technical Specialist,"Charleston, SC",5,5,5,None
1798,"Apr 17, 2018",empReview_20194586,5,4,5,5,5,4,Current Employee - Applecare At Home Advisor,"Cocoa, FL",5,5,5,None
1799,"Apr 18, 2018",empReview_20206501,5,5,5,5,5,5,Former Employee - Anonymous Employee,None,5,5,5,None
1800,"Apr 17, 2018",empReview_20199104,4,3,5,5,3,2,Current Employee - Specialist,None,0,5,5,None
1801,"May 1, 2018",empReview_20389001,3,3,5,3,5,1,Current Employee - Operations Specialist,"New York, NY",0,0,5,None
1802,"Apr 16, 2018",empReview_20182025,5,4,5,4,4,5,Current Employee - Software Engineer,"Cupertino, CA",5,5,5,None
1803,"Apr 16, 2018",empReview_20183282,5,5,5,3,5,4,Current Employee - Mac Genius,"Miami, FL",5,5,5,None
1804,"Apr 17, 2018",empReview_20187154,5,4,5,5,5,5,Current Employee - Anonymous Employee,None,5,5,5,None
1805,"May 14, 2018",empReview_20580046,1,3,1,1,2,1,Current Employee - Senior Software QA Engineer,"Cupertino, CA",0,0,5,12
1806,"Apr 26, 2018",empReview_20330100,3,2,3,3,3,3,Former Employee - Software Engineer,"Cupertino, CA",0,5,5,2
1807,"May 1, 2018",empReview_20381500,3,1,1,2,2,2,Former Employee - IOS Senior Advisor,"Glen Allen, VA",0,5,0,None
1808,"Apr 15, 2018",empReview_20165208,5,5,5,5,5,5,Former Employee - Anonymous Employee,None,5,5,5,None
1809,"Apr 16, 2018",empReview_20171527,5,3,4,4,5,4,Former Employee - Technical Program Manager,"Cupertino, CA",5,5,None,None
1810,"Apr 15, 2018",empReview_20159669,5,5,5,4,5,5,Former Employee - Anonymous Employee,None,5,5,5,None
1811,"Apr 13, 2018",empReview_20146708,5,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
1812,"Apr 13, 2018",empReview_20150256,5,2,5,5,5,4,Current Employee - Anonymous Employee,"Denver, CO",5,5,5,None
1813,"Apr 27, 2018",empReview_20337887,3,3,5,3,3,3,Former Employee - Genius Administrator,"Santa Monica, CA",5,5,5,None
1814,"Apr 11, 2018",empReview_20113707,5,5,5,5,5,5,Former Employee - Sales,"Rancho Cucamonga, CA",5,5,5,None
1815,"Apr 11, 2018",empReview_20114523,5,5,5,5,5,5,Current Employee - Apple Corporate Specialist,"Denver, CO",5,5,5,None
1816,"Apr 12, 2018",empReview_20128247,5,4,5,4,5,5,Current Employee - Technical Specialist,"Braintree, MA",5,5,5,None
1817,"Apr 12, 2018",empReview_20128902,5,1,5,3,5,3,Former Employee - Manager,"Danbury, CT",5,5,5,None
1818,"Apr 10, 2018",empReview_20099697,5,4,4,5,3,5,Current Employee - Business Expert,"Baton Rouge, LA",5,5,5,None
1819,"Apr 24, 2018",empReview_20288713,3,1,3,3,5,2,Current Employee - Anonymous Employee,None,5,2.5,5,None
1820,"Apr 4, 2018",empReview_20014818,4,4,5,3,5,3,Current Employee - Apple At Home Advisor,"Charlotte, NC",5,2.5,5,2
1821,"Apr 10, 2018",empReview_20091004,4,-1,-1,-1,-1,-1,,"Cupertino, CA",None,None,None,None
1822,"Apr 12, 2018",empReview_20135044,2,3,1,1,3,1,Former Employee - ITunes,"Austin, TX",0,2.5,2.5,8
1823,"Apr 5, 2018",empReview_20034117,5,4,5,5,5,5,Former Employee - Anonymous Employee,None,5,5,5,None
1824,"Apr 7, 2018",empReview_20057734,3,3,4,3,3,2,Former Employee - Specialist,"Salt Lake City, UT",5,5,5,6
1825,"Apr 5, 2018",empReview_20038142,4,3,5,4,2,4,Current Employee - Technical Specialist,"Saint Louis, MO",5,5,5,None
1826,"Apr 4, 2018",empReview_20016424,5,4,5,3,5,1,Former Employee - Anonymous Employee,None,5,5,5,None
1827,"Apr 1, 2018",empReview_19960674,5,5,5,5,5,5,Current Employee - Ios Software Engineer,"New York, NY",5,5,None,1
1828,"Apr 4, 2018",empReview_20011614,4,3,4,4,4,3,,None,5,5,5,None
1829,"Apr 4, 2018",empReview_20009320,5,5,5,5,5,5,Current Employee - Sales Associate,"Dallas, TX",5,5,5,None
1830,"Mar 26, 2018",empReview_19881392,5,5,5,3,5,5,Current Employee - Specialist,"Roseville, MN",5,5,5,2
1831,"Apr 2, 2018",empReview_19977757,4,4,4,4,4,4,Current Employee - Anonymous Employee,None,5,5,5,None
1832,"Apr 16, 2018",empReview_20176690,3,5,4,3,5,2,Former Employee - Sales Associate,"Orlando, FL",5,2.5,5,None
1833,"Apr 1, 2018",empReview_19966573,5,-1,-1,-1,-1,-1,Analyst,None,5,2.5,2.5,None
1834,"Mar 27, 2018",empReview_19895823,5,5,5,5,5,5,Current Employee - Anonymous Employee,"Cupertino, CA",5,5,5,1
1835,"Mar 28, 2018",empReview_19917972,4,3,5,4,5,4,Former Employee - Technician/Trainer (Retail),"Denver, CO",5,2.5,5,1
1836,"Mar 30, 2018",empReview_19947570,5,1,5,5,5,5,Former Employee - Anonymous Employee,None,5,5,5,None
1837,"Mar 30, 2018",empReview_19951229,5,5,5,5,5,5,Former Employee - Anonymous Employee,None,5,2.5,2.5,None
1838,"Mar 30, 2018",empReview_19945416,4,4,4,4,4,4,Former Employee - Anonymous Employee,None,5,5,2.5,None
1839,"Mar 31, 2018",empReview_19951644,4,4,5,4,4,4,Former Employee - Anonymous Employee,None,5,None,None,None
1840,"Mar 31, 2018",empReview_19953842,4,4,1,4,3,2,Current Employee - Machine Learning Engineer,"Cupertino, CA",5,5,2.5,None
1841,"Apr 13, 2018",empReview_20148502,3,-1,-1,-1,-1,-1,,None,None,None,None,None
1842,"Apr 9, 2018",empReview_20078632,2,4,2,2,3,2,Former Employee - Anonymous Employee,None,5,5,0,3
1843,"Apr 12, 2018",empReview_20130679,3,1,5,3,5,2,Former Employee - IOS Senior Advisor T2,"Fairport, NY",0,2.5,5,None
1844,"Mar 28, 2018",empReview_19913011,5,5,5,5,5,4,Current Employee - Customer Relations,"Austin, TX",5,5,5,None
1845,"Mar 28, 2018",empReview_19915758,5,2,5,5,4,4,Former Employee - Business Specialist,"San Diego, CA",5,5,5,None
1846,"Apr 12, 2018",empReview_20127896,2,1,1,1,3,2,Former Employee - Specialist,"Denver, CO",5,2.5,5,None
1847,"Mar 27, 2018",empReview_19899223,4,4,4,4,4,4,Current Employee - Anonymous Employee,None,None,None,5,None
1848,"Apr 10, 2018",empReview_20100018,3,4,4,3,4,3,Current Employee - Technical Specialist,"Scottsdale, AZ",5,5,5,None
1849,"Mar 27, 2018",empReview_19886567,5,5,5,5,5,5,Former Employee - Sales Associate,None,5,5,2.5,None
1850,"Mar 26, 2018",empReview_19873703,4,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
1851,"Mar 26, 2018",empReview_19879557,4,5,5,3,5,3,Former Employee - Genius,"Alpharetta, GA",5,5,2.5,None
1852,"Mar 26, 2018",empReview_19879522,4,4,4,3,5,4,Former Employee - Sales Specialist,"New York, NY",5,5,5,None
1853,"Mar 26, 2018",empReview_19880188,4,5,5,5,5,4,Former Employee - Anonymous Employee,None,5,5,None,None
1854,"Mar 26, 2018",empReview_19882395,4,5,4,4,4,4,Current Employee - Anonymous Employee,None,None,None,5,None
1855,"Mar 27, 2018",empReview_19890507,4,1,2,4,4,4,Current Employee - Senior Operations Program Manager,"Cupertino, CA",5,5,5,None
1856,"Apr 10, 2018",empReview_20094159,3,4,2,4,4,2,Current Employee - Inventory Specialist,"Cupertino, CA",0,2.5,5,None
