,date,reviewNo,overallStar,workLifeStar,cultureStar,careerOppStar,comBenefitsStar,srManagementStar,employeeType,location,recommend,outlook,ceo,helpful
3045,"Oct 26, 2017",empReview_17573626,3.0,4.0,4.0,3.0,3.0,3.0,Current Employee - Anonymous Employee,None,None,None,None,1
3046,"Oct 10, 2017",empReview_17281812,4.0,2.0,5.0,5.0,4.0,3.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,1
3047,"Oct 11, 2017",empReview_17301191,4.0,3.0,3.0,3.0,3.0,3.0,Former Employee - Anonymous Employee,"Capitola, CA",Recommends,Neutral Outlook,No opinion of CEO,1
3048,"Nov 17, 2017",empReview_17952577,1.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,1
3049,"Oct 26, 2017",empReview_17579708,3.0,3.0,3.0,2.0,2.0,3.0,Former Employee - Sales Associate/Cashier,"Costa Mesa, CA",Recommends,Neutral Outlook,No opinion of CEO,None
3050,"Oct 10, 2017",empReview_17274119,4.0,2.0,1.0,2.0,2.0,1.0,Former Employee - Sales Associate,"North Hollywood, CA",Recommends,Positive Outlook,Approves of CEO,1
3051,"Nov 17, 2017",empReview_17958990,1.0,2.0,1.0,1.0,2.0,1.0,Former Employee - Floormanager,"Orland Park, IL",Doesn't Recommend,Negative Outlook,No opinion of CEO,None
3052,"Oct 27, 2017",empReview_17592256,2.0,3.0,1.0,2.0,1.0,2.0,Current Employee - Sales Associate,"Pittsburgh, PA",Doesn't Recommend,Negative Outlook,No opinion of CEO,None
3053,"Oct 27, 2017",empReview_17595081,2.0,1.0,1.0,1.0,1.0,3.0,Current Employee - Retail Sales Associate,None,None,None,None,None
3054,"Oct 11, 2017",empReview_17296527,5.0,4.0,5.0,5.0,5.0,5.0,Current Employee - Human Resources Manager,"Chicago, IL",Recommends,Positive Outlook,Approves of CEO,None
3055,"Oct 24, 2017",empReview_17539590,3.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
3056,"Oct 25, 2017",empReview_17546456,3.0,2.0,3.0,3.0,3.0,3.0,Former Employee - Department Manager,"Chicago, IL",Doesn't Recommend,Negative Outlook,No opinion of CEO,None
3057,"Oct 25, 2017",empReview_17546456,3.0,2.0,3.0,3.0,3.0,3.0,Former Employee - Department Manager,"Chicago, IL",Doesn't Recommend,Negative Outlook,No opinion of CEO,None
3058,"Oct 24, 2017",empReview_17534297,2.0,3.0,1.0,1.0,2.0,1.0,Current Employee - Vice President Store Manager,"San Diego, CA",Doesn't Recommend,Negative Outlook,Approves of CEO,1
3059,"Nov 14, 2017",empReview_17904552,1.0,1.0,1.0,-1,1.0,1.0,Former Employee - AST Associate,"Homestead, PA",Doesn't Recommend,None,Disapproves of CEO,None
3060,"Nov 14, 2017",empReview_17904994,1.0,1.0,1.0,2.0,1.0,1.0,Former Employee - Support,"Merritt Island, FL",Doesn't Recommend,Negative Outlook,Disapproves of CEO,None
3061,"Oct 24, 2017",empReview_17537871,2.0,3.0,1.0,1.0,1.0,-1,Former Employee - Anonymous Employee,None,Doesn't Recommend,None,None,None
3062,"Oct 25, 2017",empReview_17541646,2.0,3.0,1.0,1.0,1.0,1.0,Current Employee - Seasonal Sales Associate,"San Francisco, CA",Doesn't Recommend,Negative Outlook,Disapproves of CEO,None
3063,"Oct 25, 2017",empReview_17553796,2.0,3.0,1.0,3.0,1.0,-1,Former Employee - Anonymous Employee,None,None,None,None,None
3064,"Oct 9, 2017",empReview_17257073,4.0,3.0,3.0,4.0,4.0,4.0,Former Employee - Anonymous Employee,None,None,None,None,None
3065,"Oct 24, 2017",empReview_17526214,3.0,5.0,4.0,3.0,1.0,1.0,Former Employee - Support,"New York, NY",Recommends,Positive Outlook,Approves of CEO,None
3066,"Oct 9, 2017",empReview_17254785,5.0,5.0,5.0,5.0,5.0,5.0,,None,None,None,None,None
3067,"Oct 22, 2017",empReview_17490523,2.0,2.0,2.0,4.0,2.0,2.0,Former Employee - Recruiter,"Nashville, TN",Doesn't Recommend,Neutral Outlook,None,1
3068,"Oct 23, 2017",empReview_17508036,2.0,1.0,1.0,2.0,3.0,1.0,Former Employee - Sales Supervisor,None,Doesn't Recommend,Negative Outlook,None,1
3069,"Nov 14, 2017",empReview_17893358,1.0,4.0,1.0,1.0,1.0,1.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,None,None,None
3070,"Oct 24, 2017",empReview_17528283,2.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
3071,"Oct 9, 2017",empReview_17247040,4.0,-1,-1,-1,-1,-1,,None,None,None,None,None
3072,"Oct 9, 2017",empReview_17256569,4.0,4.0,4.0,3.0,4.0,5.0,Former Employee - Sales Associate,"Madison, WI",Recommends,Neutral Outlook,No opinion of CEO,None
3073,"Oct 9, 2017",empReview_17256569,4.0,4.0,4.0,3.0,4.0,5.0,Former Employee - Sales Associate,"Madison, WI",Recommends,Neutral Outlook,No opinion of CEO,None
3074,"Oct 6, 2017",empReview_17214742,4.0,3.0,3.0,1.0,2.0,2.0,Former Employee - Sales Associate,"Toledo, OH",Recommends,Negative Outlook,No opinion of CEO,1
3075,"Nov 12, 2017",empReview_17864208,1.0,1.0,3.0,2.0,2.0,3.0,Former Employee - Receiving Associate,"Plano, TX",Doesn't Recommend,Negative Outlook,No opinion of CEO,None
3076,"Oct 20, 2017",empReview_17467398,3.0,3.0,3.0,3.0,3.0,3.0,Former Employee - Senior Applications Developer,"Mason, OH",Doesn't Recommend,Negative Outlook,No opinion of CEO,1
3077,"Oct 22, 2017",empReview_17487723,3.0,1.0,2.0,2.0,2.0,2.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,None,No opinion of CEO,None
3078,"Oct 7, 2017",empReview_17225935,4.0,5.0,5.0,4.0,3.0,5.0,Former Employee - Anonymous Employee,"Loveland, CO",Recommends,Neutral Outlook,No opinion of CEO,None
3079,"Oct 5, 2017",empReview_17196359,5.0,5.0,5.0,5.0,5.0,5.0,Former Employee - Sales,"Albany, NY",Recommends,Positive Outlook,Approves of CEO,None
3080,"Oct 5, 2017",empReview_17196991,4.0,2.0,4.0,4.0,4.0,3.0,Current Employee - Sales Associate,None,Recommends,Positive Outlook,Approves of CEO,None
3081,"Oct 18, 2017",empReview_17425551,3.0,4.0,2.0,2.0,3.0,2.0,Former Employee - Category Manager,"Cincinnati, OH",Recommends,Negative Outlook,Approves of CEO,1
3082,"Oct 20, 2017",empReview_17462083,3.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,Approves of CEO,None
3083,"Oct 5, 2017",empReview_17186945,5.0,4.0,5.0,5.0,4.0,5.0,Current Employee - Sales Associate,"Chicago, IL",Recommends,Positive Outlook,Approves of CEO,None
3084,"Oct 5, 2017",empReview_17193336,5.0,4.0,4.0,4.0,4.0,4.0,Former Employee - Sales Associate,"Fairview, TX",Recommends,Positive Outlook,Approves of CEO,None
3085,"Nov 9, 2017",empReview_17827829,1.0,1.0,1.0,1.0,1.0,1.0,Current Employee - Anonymous Employee,None,Doesn't Recommend,Negative Outlook,Disapproves of CEO,None
3086,"Nov 10, 2017",empReview_17840073,1.0,-1,-1,1.0,-1,-1,Current Employee - Package Handler,"Owasso, OK",None,None,None,None
3087,"Oct 20, 2017",empReview_17456115,2.0,5.0,2.0,1.0,3.0,1.0,Current Employee - Site Merchandiser,"San Francisco, CA",Doesn't Recommend,Negative Outlook,No opinion of CEO,None
3088,"Oct 20, 2017",empReview_17464589,2.0,1.0,2.0,1.0,3.0,1.0,Former Employee - On-Call Sales Associate,"Springfield, PA",None,None,None,None
3089,"Oct 5, 2017",empReview_17180884,4.0,5.0,5.0,4.0,5.0,5.0,Former Employee - Sales Associate,"Houston, TX",Recommends,Positive Outlook,No opinion of CEO,None
3090,"Oct 5, 2017",empReview_17192856,4.0,4.0,5.0,4.0,4.0,4.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,None,None
3091,"Oct 19, 2017",empReview_17441330,3.0,1.0,2.0,4.0,5.0,1.0,Former Employee - Shoe Sales Associate,"Spokane, WA",Recommends,Negative Outlook,Disapproves of CEO,None
3092,"Oct 19, 2017",empReview_17449085,3.0,4.0,1.0,1.0,2.0,2.0,Former Employee - Sales Associate,"Fort Myers, FL",Doesn't Recommend,Negative Outlook,No opinion of CEO,None
3093,"Oct 19, 2017",empReview_17448884,3.0,3.0,3.0,3.0,3.0,3.0,,None,Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
3094,"Nov 8, 2017",empReview_17805204,1.0,1.0,1.0,1.0,1.0,1.0,Beauty Advisor,"Los Angeles, CA",Doesn't Recommend,Negative Outlook,Disapproves of CEO,None
3095,"Oct 3, 2017",empReview_17152175,4.0,-1,-1,-1,-1,-1,Former Employee - Sales Associate,None,None,None,None,None
3096,"Oct 3, 2017",empReview_17155494,4.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,Recommends,Negative Outlook,Approves of CEO,None
3097,"Oct 4, 2017",empReview_17166824,4.0,5.0,5.0,3.0,4.0,3.0,Current Employee - Senior Developer,"Johns Creek, GA",Recommends,Negative Outlook,No opinion of CEO,None
3098,"Oct 4, 2017",empReview_17172797,4.0,4.0,5.0,5.0,5.0,4.0,Current Employee - Anonymous Employee,None,None,None,None,None
3099,"Oct 18, 2017",empReview_17423396,3.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
3100,"Oct 18, 2017",empReview_17425731,3.0,3.0,3.0,1.0,1.0,3.0,Current Employee - Seasonal Sales Associate,"Sacramento, CA",Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
3101,"Oct 2, 2017",empReview_17134816,5.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
3102,"Oct 2, 2017",empReview_17133335,4.0,3.0,4.0,3.0,3.0,4.0,Current Employee - Retail Merchandiser,"Concord, CA",Recommends,Positive Outlook,Approves of CEO,None
3103,"Oct 3, 2017",empReview_17146142,4.0,5.0,3.0,3.0,2.0,3.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
3104,"Oct 3, 2017",empReview_17150652,4.0,4.0,4.0,4.0,4.0,4.0,,None,Recommends,Positive Outlook,No opinion of CEO,None
3105,"Oct 15, 2017",empReview_17358363,3.0,5.0,3.0,3.0,2.0,2.0,Former Employee - Support Associate,"Irvine, CA",Doesn't Recommend,Negative Outlook,None,1
3106,"Oct 2, 2017",empReview_17122483,5.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
3107,"Oct 2, 2017",empReview_17123158,5.0,4.0,4.0,5.0,5.0,5.0,Former Employee - Connect @macy's,"Houston, TX",Recommends,Positive Outlook,Approves of CEO,None
3108,"Oct 16, 2017",empReview_17370864,2.0,-1,-1,-1,-1,-1,Sales Associate,"Seattle, WA",None,None,None,1
3109,"Nov 6, 2017",empReview_17765022,1.0,1.0,1.0,1.0,1.0,1.0,Former Employee - Sales Associate,"Reno, NV",Doesn't Recommend,Negative Outlook,No opinion of CEO,None
3110,"Oct 17, 2017",empReview_17400251,2.0,2.0,2.0,2.0,2.0,2.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
3111,"Sep 28, 2017",empReview_17065618,5.0,2.0,5.0,4.0,3.0,5.0,Former Employee - AREA SALES MANAGER,"Houston, TX",Recommends,Positive Outlook,Approves of CEO,1
3112,"Oct 2, 2017",empReview_17126906,4.0,-1,-1,4.0,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
3113,"Oct 15, 2017",empReview_17368959,3.0,2.0,2.0,2.0,2.0,3.0,Current Employee - Anonymous Employee,None,None,None,None,None
3114,"Oct 16, 2017",empReview_17373982,2.0,1.0,3.0,1.0,2.0,3.0,Current Employee - Anonymous Employee,None,Recommends,None,Approves of CEO,None
3115,"Oct 16, 2017",empReview_17377788,2.0,3.0,2.0,2.0,2.0,2.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,Negative Outlook,No opinion of CEO,None
3116,"Oct 1, 2017",empReview_17109420,4.0,5.0,4.0,4.0,3.0,4.0,Current Employee - Anonymous Employee,"Tampa, FL",Recommends,Positive Outlook,No opinion of CEO,None
3117,"Oct 1, 2017",empReview_17109684,4.0,2.0,1.0,2.0,1.0,2.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,Negative Outlook,No opinion of CEO,None
3118,"Oct 15, 2017",empReview_17358119,3.0,3.0,1.0,2.0,1.0,2.0,Current Employee - Retail Sales Associate,None,Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
3119,"Oct 15, 2017",empReview_17364776,3.0,3.0,4.0,3.0,3.0,3.0,,None,Recommends,Neutral Outlook,No opinion of CEO,None
3120,"Oct 15, 2017",empReview_17365315,3.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
3121,"Oct 15, 2017",empReview_17365899,3.0,2.0,2.0,2.0,2.0,1.0,Former Employee - Anonymous Employee,None,None,None,None,None
3122,"Sep 26, 2017",empReview_17026503,5.0,4.0,4.0,4.0,4.0,4.0,Former Employee - Administrative Assistant,"Silver Spring, MD",Recommends,Positive Outlook,Approves of CEO,1
3123,"Sep 30, 2017",empReview_17100472,4.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
3124,"Sep 30, 2017",empReview_17103887,4.0,5.0,5.0,4.0,2.0,4.0,Former Employee - Loss Prevention Manager,"Alexandria, VA",Recommends,Neutral Outlook,Approves of CEO,None
3125,"Oct 13, 2017",empReview_17345184,3.0,-1,-1,-1,-1,-1,Retail Sales Associate,"Lawrenceville, NJ",None,None,None,None
3126,"Oct 14, 2017",empReview_17348716,3.0,3.0,2.0,3.0,3.0,3.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,None,None,None
3127,"Oct 14, 2017",empReview_17349672,3.0,3.0,5.0,3.0,3.0,4.0,Current Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
3128,"Oct 14, 2017",empReview_17354577,3.0,4.0,4.0,3.0,3.0,4.0,Former Employee - Support Associate,None,Recommends,Positive Outlook,No opinion of CEO,None
3129,"Sep 29, 2017",empReview_17084735,5.0,4.0,4.0,4.0,5.0,4.0,"Former Employee - Director, Finance Management","New York, NY",Recommends,Neutral Outlook,Approves of CEO,None
3130,"Oct 14, 2017",empReview_17349751,2.0,-1,-1,-1,-1,-1,,None,None,None,None,None
3131,"Sep 28, 2017",empReview_17081617,4.0,3.0,3.0,3.0,3.0,3.0,Analyst,"China, ME",None,Positive Outlook,Approves of CEO,None
3132,"Sep 29, 2017",empReview_17087477,4.0,3.0,4.0,3.0,4.0,3.0,Clinique Counter Manager,"Atlanta, GA",Recommends,Neutral Outlook,No opinion of CEO,None
3133,"Oct 12, 2017",empReview_17324648,3.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
3134,"Oct 13, 2017",empReview_17337178,3.0,3.0,-1,1.0,1.0,2.0,Former Employee - Anonymous Employee,None,None,None,None,None
3135,"Oct 13, 2017",empReview_17342763,3.0,-1,-1,-1,-1,-1,Retail Merchandiser,"Granite Bay, CA",None,None,None,None
3136,"Sep 28, 2017",empReview_17063570,5.0,5.0,1.0,5.0,-1,1.0,Former Employee - Blueapporn,"Bayonne, NJ",Recommends,Positive Outlook,No opinion of CEO,None
3137,"Nov 3, 2017",empReview_17716825,1.0,2.0,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,Doesn't Recommend,None,None,None
3138,"Oct 31, 2017",empReview_17645439,1.0,1.0,1.0,1.0,2.0,1.0,Current Employee - Designer,"New York, NY",Doesn't Recommend,Negative Outlook,No opinion of CEO,4
3139,"Sep 27, 2017",empReview_17061830,4.0,3.0,4.0,4.0,5.0,5.0,Current Employee - Sales Associate,"San Francisco, CA",Recommends,Positive Outlook,Approves of CEO,None
3140,"Sep 28, 2017",empReview_17062618,4.0,3.0,2.0,4.0,3.0,2.0,,None,Doesn't Recommend,Negative Outlook,No opinion of CEO,None
3141,"Sep 28, 2017",empReview_17067084,4.0,5.0,5.0,3.0,3.0,4.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
3142,"Sep 26, 2017",empReview_17035615,5.0,5.0,5.0,5.0,5.0,-1,Current Employee - Anonymous Employee,None,Recommends,None,Approves of CEO,None
3143,"Nov 1, 2017",empReview_17680456,1.0,1.0,-1,-1,1.0,1.0,Current Employee - Anonymous Employee,"Hialeah, FL",Doesn't Recommend,Negative Outlook,No opinion of CEO,None
3144,"Nov 2, 2017",empReview_17684893,1.0,4.0,2.0,2.0,4.0,2.0,Current Employee - Sales Associate,"New York, NY",Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
3145,"Oct 11, 2017",empReview_17302544,2.0,4.0,4.0,-1,3.0,1.0,Current Employee - Anonymous Employee,None,None,None,None,None
3146,"Oct 12, 2017",empReview_17316727,2.0,5.0,3.0,3.0,2.0,3.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,None,None,None
3147,"Sep 26, 2017",empReview_17038909,4.0,5.0,4.0,3.0,4.0,4.0,Former Employee - Anonymous Employee,None,Recommends,None,Approves of CEO,None
3148,"Sep 26, 2017",empReview_17040144,4.0,2.0,2.0,2.0,2.0,2.0,Former Employee - Sales Associate,"La Mesa, CA",Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
3149,"Sep 27, 2017",empReview_17042555,4.0,3.0,3.0,2.0,1.0,3.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
3150,"Sep 27, 2017",empReview_17055927,4.0,4.0,4.0,4.0,5.0,5.0,Former Employee - Anonymous Employee,None,Recommends,Neutral Outlook,Approves of CEO,None
3151,"Oct 10, 2017",empReview_17279350,3.0,-1,-1,5.0,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
3152,"Oct 10, 2017",empReview_17282407,3.0,2.0,3.0,3.0,3.0,1.0,,None,None,None,None,None
3153,"Oct 10, 2017",empReview_17283262,3.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
3154,"Oct 11, 2017",empReview_17290707,3.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
3155,"Oct 11, 2017",empReview_17291981,3.0,4.0,3.0,1.0,1.0,2.0,Sales Representative,"Miami, FL",Recommends,Neutral Outlook,No opinion of CEO,None
3156,"Sep 26, 2017",empReview_17023895,5.0,5.0,5.0,5.0,5.0,5.0,Current Employee - Reatail,"Yonkers, NY",Recommends,Positive Outlook,Approves of CEO,None
3157,"Sep 26, 2017",empReview_17027258,5.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
3158,"Nov 1, 2017",empReview_17677465,1.0,2.0,1.0,1.0,1.0,1.0,Current Employee - Anonymous Employee,None,Doesn't Recommend,Negative Outlook,Disapproves of CEO,None
3159,"Nov 1, 2017",empReview_17677638,1.0,1.0,1.0,1.0,1.0,1.0,Former Employee - Anonymous Employee,"Saint Cloud, MN",Doesn't Recommend,Negative Outlook,Disapproves of CEO,None
3160,"Oct 31, 2017",empReview_17646988,1.0,1.0,1.0,2.0,1.0,1.0,,None,Doesn't Recommend,Negative Outlook,Disapproves of CEO,1
3161,"Sep 25, 2017",empReview_17018996,4.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
3162,"Oct 9, 2017",empReview_17256822,3.0,3.0,3.0,3.0,3.0,3.0,Former Employee - Jewelry Sales Representative,None,None,Neutral Outlook,No opinion of CEO,None
3163,"Sep 25, 2017",empReview_17013270,5.0,5.0,5.0,4.0,4.0,3.0,Sales Associate,"Cambridge, MA",Recommends,Positive Outlook,Approves of CEO,None
3164,"Oct 10, 2017",empReview_17271467,2.0,1.0,2.0,3.0,3.0,2.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,Positive Outlook,Approves of CEO,None
3165,"Sep 24, 2017",empReview_16995552,4.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
3166,"Sep 25, 2017",empReview_17000488,4.0,4.0,5.0,4.0,3.0,5.0,,None,Recommends,Neutral Outlook,No opinion of CEO,None
3167,"Sep 25, 2017",empReview_17009095,4.0,3.0,3.0,4.0,3.0,3.0,Current Employee - Anonymous Employee,None,None,None,No opinion of CEO,None
3168,"Sep 25, 2017",empReview_17010504,4.0,5.0,4.0,2.0,2.0,2.0,Current Employee - Anonymous Employee,None,Recommends,Neutral Outlook,Disapproves of CEO,None
3169,"Sep 25, 2017",empReview_17010504,4.0,5.0,4.0,2.0,2.0,2.0,Current Employee - Anonymous Employee,None,Recommends,Neutral Outlook,Disapproves of CEO,None
3170,"Oct 8, 2017",empReview_17238533,3.0,3.0,3.0,2.0,3.0,3.0,Former Employee - Anonymous Employee,None,None,None,None,None
3171,"Oct 8, 2017",empReview_17239341,3.0,1.0,1.0,3.0,3.0,1.0,Current Employee - Sales Supervisor,None,Doesn't Recommend,Negative Outlook,Approves of CEO,None
3172,"Oct 8, 2017",empReview_17240271,3.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
3173,"Oct 9, 2017",empReview_17250782,3.0,2.0,3.0,2.0,2.0,1.0,,"Short Hills, NJ",Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
3174,"Sep 24, 2017",empReview_16990632,5.0,5.0,5.0,5.0,5.0,4.0,Former Employee - Sales Associate,"Houston, TX",Recommends,None,Approves of CEO,None
3175,"Oct 8, 2017",empReview_17230866,2.0,3.0,2.0,1.0,1.0,1.0,,None,Doesn't Recommend,Negative Outlook,No opinion of CEO,1
3176,"Oct 27, 2017",empReview_17600584,1.0,1.0,1.0,1.0,1.0,1.0,"Current Employee - Sales Manager, Executive Development Program","Costa Mesa, CA",Doesn't Recommend,Negative Outlook,No opinion of CEO,3
3177,"Oct 9, 2017",empReview_17251419,2.0,2.0,2.0,2.0,2.0,2.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,Negative Outlook,Disapproves of CEO,None
3178,"Sep 24, 2017",empReview_16993071,4.0,3.0,3.0,3.0,3.0,3.0,Former Employee - Sales Associate/Cashier,"Ontario, CA",Doesn't Recommend,Negative Outlook,No opinion of CEO,None
3179,"Sep 24, 2017",empReview_16994631,4.0,3.0,5.0,4.0,4.0,5.0,Former Employee - Cosmetics Counter Manager,"New York, NY",Recommends,None,No opinion of CEO,None
3180,"Oct 8, 2017",empReview_17230448,3.0,3.0,3.0,4.0,4.0,2.0,Current Employee - Lead Support,"Freehold, NJ",Recommends,Neutral Outlook,Approves of CEO,None
3181,"Oct 8, 2017",empReview_17230541,3.0,3.0,2.0,3.0,4.0,3.0,Former Employee - Product Manager,None,Doesn't Recommend,None,None,None
3182,"Sep 23, 2017",empReview_16979580,5.0,4.0,4.0,5.0,4.0,4.0,Former Employee - Beauty Advisor,"Houston, TX",Recommends,Neutral Outlook,No opinion of CEO,None
3183,"Sep 23, 2017",empReview_16982014,5.0,5.0,4.0,3.0,3.0,2.0,Current Employee - Customer Service Agent,"Tempe, AZ",Recommends,Positive Outlook,Approves of CEO,None
3184,"Oct 28, 2017",empReview_17610362,1.0,2.0,1.0,1.0,2.0,1.0,Current Employee - Beauty Advisor,"Memphis, TN",Doesn't Recommend,Negative Outlook,Disapproves of CEO,None
3185,"Oct 28, 2017",empReview_17610362,1.0,2.0,1.0,1.0,2.0,1.0,Current Employee - Beauty Advisor,"Memphis, TN",Doesn't Recommend,Negative Outlook,Disapproves of CEO,None
3186,"Oct 7, 2017",empReview_17226538,2.0,1.0,1.0,3.0,4.0,2.0,Current Employee - Anonymous Employee,None,Doesn't Recommend,Positive Outlook,Approves of CEO,None
3187,"Oct 8, 2017",empReview_17231483,2.0,1.0,1.0,3.0,2.0,1.0,Current Employee - Anonymous Employee,None,Doesn't Recommend,None,None,None
3188,"Sep 21, 2017",empReview_16955718,5.0,5.0,5.0,5.0,5.0,5.0,Current Employee - Sales Associate/Cashier,None,Recommends,Positive Outlook,Approves of CEO,None
3189,"Sep 21, 2017",empReview_16958872,4.0,3.0,5.0,4.0,3.0,4.0,Current Employee - Sales Floor Team Leader,"Wilkes-Barre, PA",Recommends,Positive Outlook,Approves of CEO,None
3190,"Oct 5, 2017",empReview_17200320,3.0,4.0,-1,3.0,3.0,3.0,Former Employee - Anonymous Employee,None,Recommends,None,None,None
3191,"Oct 6, 2017",empReview_17200683,3.0,3.0,5.0,4.0,2.0,5.0,Former Employee - Sales Support Associate,"Houston, TX",None,None,None,None
3192,"Oct 6, 2017",empReview_17200564,3.0,3.0,3.0,3.0,3.0,3.0,Current Employee - Sales Associate,"Las Vegas, NV",Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
3193,"Oct 6, 2017",empReview_17211311,3.0,1.0,5.0,2.0,1.0,4.0,Sales Associate/Cashier,"Poughkeepsie, NY",Doesn't Recommend,None,No opinion of CEO,None
3194,"Sep 21, 2017",empReview_16953532,5.0,5.0,5.0,3.0,5.0,5.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,None,None
3195,"Oct 26, 2017",empReview_17580658,1.0,1.0,1.0,1.0,3.0,4.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
3196,"Oct 5, 2017",empReview_17196089,2.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
3197,"Oct 6, 2017",empReview_17213420,2.0,1.0,2.0,1.0,1.0,1.0,Former Employee - Anonymous Employee,None,None,None,No opinion of CEO,None
3198,"Sep 21, 2017",empReview_16953534,4.0,3.0,3.0,3.0,3.0,3.0,Former Employee - Retail Sales Associate,"Fort Myers, FL",None,None,None,None
3199,"Oct 5, 2017",empReview_17182673,3.0,1.0,3.0,1.0,1.0,1.0,Current Employee - Retail Sales Associate,"Charlotte, NC",Doesn't Recommend,Negative Outlook,No opinion of CEO,None
3200,"Oct 5, 2017",empReview_17192351,3.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
3201,"Oct 5, 2017",empReview_17192351,3.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
3202,"Sep 20, 2017",empReview_16928191,5.0,5.0,5.0,5.0,3.0,5.0,Former Employee - Asset Protection Team Lead,"McAllen, TX",Recommends,None,Approves of CEO,None
3203,"Oct 4, 2017",empReview_17174031,2.0,-1,-1,-1,-1,-1,Current Employee - Beauty Advisor,None,Recommends,Neutral Outlook,Approves of CEO,None
3204,"Oct 4, 2017",empReview_17176259,2.0,5.0,2.0,1.0,3.0,1.0,Former Employee - Signing,"Manhattan Beach, CA",Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
3205,"Oct 5, 2017",empReview_17183576,2.0,2.0,1.0,2.0,2.0,1.0,Current Employee - Anonymous Employee,None,None,None,None,None
3206,"Sep 19, 2017",empReview_16915232,4.0,3.0,3.0,3.0,2.0,3.0,Current Employee - Receiving,"New Orleans, LA",Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
3207,"Sep 19, 2017",empReview_16915496,4.0,4.0,4.0,4.0,3.0,4.0,Former Employee - Customer Service Representative,"Garden City, NY",Recommends,Positive Outlook,Approves of CEO,None
3208,"Sep 20, 2017",empReview_16930285,4.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
3209,"Oct 3, 2017",empReview_17157332,3.0,1.0,1.0,3.0,3.0,3.0,,None,None,None,None,None
