,date,reviewNo,overallStar,workLifeStar,cultureStar,careerOppStar,comBenefitsStar,srManagementStar,employeeType,location,recommend,outlook,ceo,helpful
620,"Dec 2, 2017",empReview_18166558,4.0,4.0,5.0,5.0,2.0,5.0,Current Employee - Associate,"Los Angeles, CA",Recommends,Positive Outlook,No opinion of CEO,None
621,"Dec 15, 2017",empReview_18361639,2.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
622,"Nov 28, 2017",empReview_18109433,5.0,3.0,-1,4.0,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
623,"Nov 28, 2017",empReview_18109203,4.0,5.0,4.0,4.0,5.0,4.0,Former Employee - Merchandise Planner,"New York, NY",Recommends,Positive Outlook,Approves of CEO,None
624,"Nov 28, 2017",empReview_18091208,4.0,4.0,5.0,4.0,3.0,4.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,No opinion of CEO,None
625,"Nov 25, 2017",empReview_18060980,4.0,4.0,5.0,4.0,-1,4.0,Former Employee - Anonymous Employee,None,Recommends,None,None,None
626,"Dec 8, 2017",empReview_18260016,3.0,2.0,5.0,1.0,1.0,1.0,Current Employee - Anonymous Employee,None,Doesn't Recommend,Positive Outlook,No opinion of CEO,None
627,"Dec 7, 2017",empReview_18247651,3.0,3.0,3.0,3.0,3.0,3.0,Current Employee - Anonymous Employee,None,None,None,None,None
628,"Nov 20, 2017",empReview_17996478,5.0,4.0,4.0,3.0,3.0,3.0,Current Employee - Sales Associate,None,Recommends,Neutral Outlook,Approves of CEO,None
629,"Dec 24, 2017",empReview_18465691,1.0,1.0,1.0,1.0,4.0,1.0,General Manager,None,Doesn't Recommend,Negative Outlook,Disapproves of CEO,None
630,"Nov 17, 2017",empReview_17957987,4.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,Recommends,Positive Outlook,None,None
631,"Nov 16, 2017",empReview_17943259,5.0,5.0,5.0,3.0,3.0,4.0,Associate,"Chattanooga, TN",Recommends,Positive Outlook,Approves of CEO,None
632,"Nov 30, 2017",empReview_18133555,3.0,2.0,3.0,2.0,2.0,3.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
633,"Dec 21, 2017",empReview_18443983,1.0,2.0,2.0,2.0,3.0,2.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
634,"Nov 29, 2017",empReview_18123832,3.0,2.0,3.0,3.0,3.0,2.0,Former Employee - Anonymous Employee,None,None,None,None,None
635,"Nov 13, 2017",empReview_17883697,5.0,3.0,5.0,5.0,5.0,5.0,,None,Recommends,Neutral Outlook,No opinion of CEO,None
636,"Nov 13, 2017",empReview_17885358,4.0,4.0,4.0,4.0,3.0,4.0,Former Employee - Retail Sales Associate,None,None,None,None,None
637,"Nov 14, 2017",empReview_17891508,4.0,3.0,5.0,4.0,4.0,3.0,Former Employee - Visual Merchandiser,"Charleston, SC",Recommends,None,None,None
638,"Nov 27, 2017",empReview_18087528,3.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
639,"Nov 12, 2017",empReview_17866124,4.0,4.0,4.0,4.0,4.0,5.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
640,"Nov 11, 2017",empReview_17853216,4.0,4.0,5.0,2.0,2.0,5.0,Former Employee - Anonymous Employee,None,None,None,None,None
641,"Nov 9, 2017",empReview_17817156,4.0,-1,-1,-1,-1,-1,,None,None,None,None,None
642,"Nov 9, 2017",empReview_17822624,4.0,-1,5.0,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
643,"Nov 9, 2017",empReview_17822318,4.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,Recommends,Neutral Outlook,Approves of CEO,None
644,"Nov 8, 2017",empReview_17790838,4.0,5.0,5.0,-1,5.0,-1,Former Employee - Sales Associate,"Chesterfield, MO",Recommends,Positive Outlook,None,None
645,"Nov 8, 2017",empReview_17803690,4.0,3.0,5.0,1.0,3.0,2.0,Former Employee - Assistant General Manager,"New York, NY",Recommends,Negative Outlook,No opinion of CEO,None
646,"Nov 18, 2017",empReview_17970687,3.0,3.0,4.0,3.0,3.0,3.0,Current Employee - Sales Associate,"Eagan, MN",Recommends,Positive Outlook,Approves of CEO,None
647,"Nov 4, 2017",empReview_17729836,5.0,5.0,5.0,5.0,5.0,5.0,Current Employee - Sales Associate,"Denville, NJ",Recommends,Positive Outlook,Approves of CEO,None
648,"Nov 17, 2017",empReview_17954048,2.0,5.0,1.0,3.0,3.0,1.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
649,"Nov 1, 2017",empReview_17668920,5.0,4.0,5.0,4.0,4.0,5.0,Former Employee - Sales Associate,"Tallahassee, FL",Recommends,None,None,None
650,"Nov 15, 2017",empReview_17925188,2.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
651,"Oct 30, 2017",empReview_17642895,4.0,4.0,3.0,2.0,2.0,4.0,Current Employee - Sales Associate/Cashier,None,Recommends,Positive Outlook,No opinion of CEO,None
652,"Nov 14, 2017",empReview_17889398,3.0,3.0,4.0,4.0,3.0,3.0,Former Employee - Anonymous Employee,None,None,None,None,None
653,"Oct 30, 2017",empReview_17634656,5.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
654,"Nov 11, 2017",empReview_17852641,3.0,4.0,-1,-1,-1,1.0,,None,None,None,None,None
655,"Oct 27, 2017",empReview_17590916,5.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
656,"Oct 26, 2017",empReview_17580274,4.0,4.0,3.0,4.0,2.0,4.0,Former Employee - Anonymous Employee,"Worcester, MA",Recommends,Neutral Outlook,No opinion of CEO,None
657,"Oct 26, 2017",empReview_17581611,4.0,4.0,4.0,4.0,3.0,3.0,Former Employee - Anonymous Employee,None,Recommends,Neutral Outlook,No opinion of CEO,None
658,"Oct 27, 2017",empReview_17597781,4.0,4.0,4.0,4.0,4.0,4.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
659,"Nov 9, 2017",empReview_17826310,2.0,4.0,2.0,2.0,2.0,3.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,None,None,None
660,"Oct 26, 2017",empReview_17570321,4.0,4.0,5.0,3.0,2.0,4.0,Former Employee - Brand Leader,"Grandville, MI",Recommends,Positive Outlook,None,None
661,"Oct 25, 2017",empReview_17556521,4.0,3.0,5.0,5.0,5.0,4.0,Former Employee - Tower Technician,"Midlothian, VA",Doesn't Recommend,Neutral Outlook,Approves of CEO,None
662,"Nov 8, 2017",empReview_17803836,3.0,5.0,1.0,3.0,1.0,4.0,Former Employee - Anonymous Employee,None,None,None,None,None
663,"Oct 23, 2017",empReview_17511222,5.0,3.0,3.0,3.0,2.0,3.0,,None,Recommends,Neutral Outlook,Approves of CEO,None
664,"Oct 23, 2017",empReview_17514934,5.0,4.0,5.0,5.0,3.0,5.0,Former Employee - Sales Representative,"Paramus, NJ",Recommends,Positive Outlook,Approves of CEO,None
665,"Oct 24, 2017",empReview_17521693,4.0,5.0,5.0,2.0,5.0,5.0,Former Employee - Sales Associate,"Tampa, FL",Recommends,Positive Outlook,Approves of CEO,None
666,"Nov 6, 2017",empReview_17763477,2.0,2.0,4.0,2.0,3.0,2.0,Current Employee - Retail Sales Associate,"Denver, CO",Doesn't Recommend,Positive Outlook,No opinion of CEO,None
667,"Nov 7, 2017",empReview_17776571,2.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,"Houston, TX",None,None,None,None
668,"Oct 19, 2017",empReview_17453698,4.0,5.0,5.0,3.0,4.0,4.0,Current Employee - Sales Associate,"Austin, TX",Recommends,Positive Outlook,No opinion of CEO,1
669,"Oct 22, 2017",empReview_17488418,5.0,5.0,5.0,5.0,5.0,4.0,Current Employee - Team Lead,"San Antonio, TX",Recommends,Positive Outlook,Approves of CEO,None
670,"Nov 21, 2017",empReview_18017680,1.0,1.0,1.0,1.0,2.0,1.0,Former Employee - Anonymous Employee,"Houston, TX",Doesn't Recommend,Negative Outlook,No opinion of CEO,1
671,"Oct 17, 2017",empReview_17401552,5.0,1.0,5.0,3.0,3.0,5.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,None,None
672,"Oct 17, 2017",empReview_17406813,4.0,4.0,5.0,4.0,4.0,3.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,None,None
673,"Oct 30, 2017",empReview_17643081,3.0,3.0,3.0,3.0,3.0,3.0,Sales Associate,"Walnut Creek, CA",Doesn't Recommend,Negative Outlook,No opinion of CEO,None
674,"Oct 16, 2017",empReview_17380497,4.0,4.0,4.0,4.0,4.0,4.0,Current Employee - Anonymous Employee,None,None,None,None,None
675,"Oct 15, 2017",empReview_17360355,4.0,5.0,3.0,3.0,2.0,2.0,Former Employee - Anonymous Employee,None,Recommends,Neutral Outlook,No opinion of CEO,None
676,"Oct 15, 2017",empReview_17363193,4.0,4.0,5.0,3.0,3.0,4.0,Former Employee - Anonymous Employee,None,None,None,None,None
677,"Oct 10, 2017",empReview_17277377,4.0,3.0,5.0,1.0,1.0,4.0,Former Employee - Part Time Sales Associate,"Hingham, MA",Recommends,Positive Outlook,No opinion of CEO,1
678,"Oct 25, 2017",empReview_17557698,3.0,1.0,2.0,1.0,1.0,2.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
679,"Oct 25, 2017",empReview_17558750,3.0,3.0,2.0,1.0,4.0,1.0,Current Employee - Merchandise Handler,"Groveport, OH",Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
680,"Oct 24, 2017",empReview_17536402,3.0,3.0,1.0,3.0,2.0,2.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,None,None,None
681,"Oct 23, 2017",empReview_17515559,3.0,3.0,2.0,3.0,2.0,2.0,Former Employee - Anonymous Employee,None,None,None,No opinion of CEO,None
682,"Oct 9, 2017",empReview_17253770,4.0,3.0,5.0,3.0,4.0,4.0,Current Employee - Assistant Brand Experience Manager,"Asheville, NC",Recommends,Negative Outlook,Approves of CEO,None
683,"Oct 8, 2017",empReview_17232691,4.0,4.0,5.0,4.0,5.0,3.0,Current Employee - Anonymous Employee,None,Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
684,"Oct 4, 2017",empReview_17158483,5.0,4.0,3.0,4.0,4.0,4.0,Former Employee - Anonymous Employee,None,None,None,No opinion of CEO,None
685,"Oct 4, 2017",empReview_17172372,5.0,4.0,5.0,5.0,5.0,5.0,,None,Recommends,Positive Outlook,Approves of CEO,None
686,"Oct 4, 2017",empReview_17165173,4.0,2.0,5.0,4.0,5.0,5.0,Current Employee - Assistant Manager,"New York, NY",Recommends,Positive Outlook,Approves of CEO,None
687,"Oct 18, 2017",empReview_17413849,3.0,4.0,4.0,1.0,2.0,5.0,Former Employee - Sales Associate,"Palm Springs, CA",Recommends,Neutral Outlook,No opinion of CEO,None
688,"Oct 18, 2017",empReview_17424855,3.0,4.0,3.0,1.0,3.0,2.0,Former Employee - Sales Associate,None,Doesn't Recommend,Negative Outlook,No opinion of CEO,None
689,"Oct 2, 2017",empReview_17134910,5.0,-1,4.0,-1,-1,-1,Current Employee - Sales Associate,"Walnut Creek, CA",Recommends,None,None,None
690,"Oct 2, 2017",empReview_17133971,4.0,3.0,4.0,2.0,3.0,3.0,Former Employee - Anonymous Employee,None,Recommends,Negative Outlook,Approves of CEO,None
691,"Oct 1, 2017",empReview_17116278,5.0,2.0,5.0,5.0,5.0,4.0,Current Employee - Senior Merchandising Manager,"Austin, TX",Recommends,Positive Outlook,Approves of CEO,None
692,"Oct 2, 2017",empReview_17130066,5.0,5.0,5.0,5.0,5.0,5.0,Current Employee - Anonymous Employee,None,Recommends,None,None,None
693,"Nov 6, 2017",empReview_17755593,1.0,-1,1.0,1.0,3.0,1.0,Current Employee - Data Architect,None,Doesn't Recommend,Negative Outlook,None,None
694,"Oct 14, 2017",empReview_17357333,3.0,-1,-1,-1,-1,-1,,None,None,None,None,None
695,"Sep 30, 2017",empReview_17101882,4.0,5.0,5.0,5.0,5.0,3.0,Current Employee - Sales Associate,"Pittsburgh, PA",Recommends,Positive Outlook,Approves of CEO,None
696,"Sep 28, 2017",empReview_17073393,5.0,3.0,4.0,5.0,5.0,5.0,Former Employee - Anonymous Employee,None,Recommends,Neutral Outlook,Approves of CEO,None
697,"Nov 3, 2017",empReview_17712887,1.0,1.0,1.0,1.0,1.0,1.0,Former Employee - General Manager,None,Doesn't Recommend,Negative Outlook,Disapproves of CEO,None
698,"Sep 27, 2017",empReview_17055330,5.0,3.0,3.0,3.0,3.0,3.0,Former Employee - Anonymous Employee,None,Recommends,Neutral Outlook,Approves of CEO,None
699,"Sep 27, 2017",empReview_17055802,4.0,3.0,5.0,4.0,3.0,3.0,Former Employee - Anonymous Employee,None,Recommends,Neutral Outlook,No opinion of CEO,None
700,"Sep 27, 2017",empReview_17055915,4.0,3.0,5.0,4.0,5.0,4.0,Current Employee - Assistant Manager,"Dayton, OH",Recommends,None,Approves of CEO,None
701,"Oct 11, 2017",empReview_17297857,3.0,2.0,4.0,3.0,3.0,1.0,Former Employee - Visual Merchandising Manager,None,Doesn't Recommend,Negative Outlook,Disapproves of CEO,None
702,"Sep 25, 2017",empReview_17018524,4.0,4.0,4.0,1.0,3.0,4.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
703,"Oct 10, 2017",empReview_17279238,2.0,2.0,2.0,2.0,4.0,2.0,Former Employee - Part Time Sales Associate,None,Doesn't Recommend,Negative Outlook,Disapproves of CEO,None
704,"Sep 25, 2017",empReview_17005318,4.0,5.0,2.0,2.0,5.0,5.0,Seasonal Sales Associate,"Skokie, IL",Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
705,"Oct 6, 2017",empReview_17207332,2.0,3.0,1.0,2.0,3.0,1.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,Neutral Outlook,None,2
706,"Sep 21, 2017",empReview_16958763,4.0,3.0,4.0,-1,3.0,-1,Current Employee - Anonymous Employee,None,None,None,None,None
707,"Sep 22, 2017",empReview_16964225,4.0,5.0,3.0,2.0,3.0,3.0,,"Saint Louis, MO",None,None,None,None
708,"Sep 20, 2017",empReview_16936053,5.0,-1,4.0,-1,-1,-1,Current Employee - Sales Associate,"Charlotte, NC",Recommends,Positive Outlook,Approves of CEO,None
709,"Oct 6, 2017",empReview_17203694,2.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,Doesn't Recommend,None,None,None
710,"Sep 20, 2017",empReview_16929375,5.0,-1,-1,2.0,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
711,"Oct 25, 2017",empReview_17543592,1.0,1.0,1.0,1.0,3.0,2.0,Former Employee - Assistant Manager,"New York, NY",None,None,None,1
712,"Sep 19, 2017",empReview_16915097,4.0,4.0,5.0,3.0,4.0,5.0,Current Employee - Anonymous Employee,"Chicago, IL",Recommends,Positive Outlook,Approves of CEO,None
713,"Oct 2, 2017",empReview_17128266,3.0,3.0,3.0,2.0,3.0,3.0,Former Employee - Store Associate,"Santa Clara, CA",Recommends,Neutral Outlook,No opinion of CEO,None
714,"Sep 16, 2017",empReview_16859955,5.0,4.0,5.0,5.0,4.0,4.0,Current Employee - Store Manager,"Jacksonville, FL",Recommends,Positive Outlook,Approves of CEO,None
715,"Sep 29, 2017",empReview_17094754,3.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
716,"Sep 29, 2017",empReview_17096346,3.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
717,"Sep 11, 2017",empReview_16767374,5.0,-1,-1,-1,-1,-1,,None,None,None,None,1
718,"Sep 14, 2017",empReview_16837479,4.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
719,"Sep 15, 2017",empReview_16849132,4.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,Recommends,Neutral Outlook,No opinion of CEO,None
720,"Sep 26, 2017",empReview_17034379,3.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,1
721,"Oct 18, 2017",empReview_17431127,1.0,1.0,1.0,1.0,1.0,1.0,Former Employee - Sales Associate,"Charlottesville, VA",Doesn't Recommend,Negative Outlook,Disapproves of CEO,None
722,"Sep 7, 2017",empReview_16717295,5.0,5.0,5.0,4.0,3.0,5.0,Former Employee - Sales Associate,None,Recommends,None,None,1
723,"Sep 11, 2017",empReview_16773942,4.0,5.0,4.0,2.0,1.0,3.0,Current Employee - Sales Associate,"Nashville, TN",None,None,None,None
724,"Sep 11, 2017",empReview_16764080,4.0,4.0,5.0,2.0,5.0,3.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,Negative Outlook,Disapproves of CEO,None
725,"Sep 7, 2017",empReview_16717289,5.0,3.0,5.0,3.0,3.0,4.0,Former Employee - Sales Associate,"Saratoga Springs, NY",Recommends,Positive Outlook,Approves of CEO,None
726,"Sep 20, 2017",empReview_16931251,2.0,2.0,3.0,1.0,3.0,2.0,Current Employee - Sales Associate,None,Doesn't Recommend,Negative Outlook,No opinion of CEO,None
727,"Sep 4, 2017",empReview_16661611,4.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
728,"Sep 19, 2017",empReview_16900927,3.0,3.0,3.0,3.0,3.0,3.0,Former Employee - Sales Associate/Cashier,"Leeds, AL",Recommends,Neutral Outlook,No opinion of CEO,None
729,"Sep 17, 2017",empReview_16872861,3.0,4.0,4.0,3.0,3.0,4.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
730,"Sep 1, 2017",empReview_16631875,5.0,5.0,5.0,5.0,5.0,5.0,,None,Recommends,Positive Outlook,Approves of CEO,None
731,"Aug 31, 2017",empReview_16615845,4.0,4.0,4.0,4.0,4.0,5.0,Former Employee - Anonymous Employee,None,None,None,None,None
732,"Aug 31, 2017",empReview_16619079,4.0,3.0,5.0,3.0,2.0,3.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
733,"Aug 30, 2017",empReview_16599417,4.0,3.0,5.0,3.0,3.0,4.0,Current Employee - Sales Associate,None,Recommends,Neutral Outlook,Approves of CEO,None
734,"Sep 11, 2017",empReview_16774846,3.0,3.0,3.0,4.0,3.0,3.0,Former Employee - Student,"New York, NY",Recommends,Neutral Outlook,No opinion of CEO,None
735,"Aug 27, 2017",empReview_16542078,4.0,2.0,4.0,4.0,3.0,2.0,Current Employee - Anonymous Employee,None,Recommends,None,Approves of CEO,None
736,"Sep 30, 2017",empReview_17106818,1.0,1.0,2.0,1.0,1.0,-1,Current Employee - Sales Associate,"Saint Paul, MN",Doesn't Recommend,Negative Outlook,Disapproves of CEO,None
737,"Aug 24, 2017",empReview_16507458,4.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
738,"Aug 21, 2017",empReview_16463046,4.0,4.0,5.0,5.0,4.0,5.0,Current Employee - Sales Associate,"San Francisco, CA",Recommends,None,None,None
739,"Aug 31, 2017",empReview_16618755,3.0,5.0,1.0,3.0,5.0,5.0,Current Employee - Loss Prevention Agent,"New York, NY",Doesn't Recommend,Neutral Outlook,No opinion of CEO,2
740,"Aug 21, 2017",empReview_16453100,4.0,5.0,4.0,4.0,4.0,4.0,,None,None,None,None,None
741,"Aug 19, 2017",empReview_16436734,5.0,5.0,5.0,4.0,4.0,4.0,Current Employee - Sales Associate,"Plymouth Meeting, PA",Recommends,Neutral Outlook,No opinion of CEO,None
742,"Aug 16, 2017",empReview_16392321,4.0,5.0,4.0,3.0,2.0,4.0,Former Employee - Retail Sales Associate,"San Diego, CA",Recommends,Neutral Outlook,Approves of CEO,1
743,"Aug 18, 2017",empReview_16426668,5.0,5.0,5.0,5.0,5.0,4.0,Current Employee - Sales Associate/Cashier,"New York, NY",Recommends,Positive Outlook,Approves of CEO,None
744,"Sep 2, 2017",empReview_16637976,3.0,1.0,5.0,4.0,3.0,3.0,Current Employee - Anonymous Employee,None,None,None,None,None
745,"Aug 18, 2017",empReview_16421380,4.0,4.0,4.0,4.0,4.0,3.0,Former Employee - Anonymous Employee,None,Recommends,Neutral Outlook,No opinion of CEO,None
746,"Aug 17, 2017",empReview_16405458,4.0,5.0,4.0,3.0,5.0,5.0,,None,Recommends,Positive Outlook,Approves of CEO,None
747,"Aug 16, 2017",empReview_16385930,4.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
748,"Aug 30, 2017",empReview_16593870,2.0,2.0,1.0,1.0,1.0,1.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,None,No opinion of CEO,None
749,"Aug 14, 2017",empReview_16357526,4.0,4.0,4.0,5.0,-1,-1,Former Employee - Anonymous Employee,None,Recommends,None,None,None
750,"Aug 10, 2017",empReview_16310744,4.0,-1,-1,-1,-1,-1,,None,None,None,None,None
751,"Aug 11, 2017",empReview_16318469,4.0,3.0,3.0,3.0,3.0,3.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,No opinion of CEO,None
752,"Aug 23, 2017",empReview_16500893,2.0,1.0,2.0,2.0,2.0,2.0,Current Employee - Customer Service Representative,"Rocklin, CA",Doesn't Recommend,Neutral Outlook,No opinion of CEO,1
753,"Aug 8, 2017",empReview_16276987,4.0,5.0,4.0,4.0,3.0,4.0,Current Employee - Anonymous Employee,None,Recommends,Neutral Outlook,Approves of CEO,None
754,"Aug 8, 2017",empReview_16266781,4.0,4.0,5.0,3.0,4.0,4.0,Former Employee - Sales Associate,"Houston, TX",Recommends,None,No opinion of CEO,None
755,"Aug 7, 2017",empReview_16251440,4.0,4.0,5.0,4.0,2.0,1.0,Sales Associate,"Macon, GA",Recommends,Positive Outlook,Approves of CEO,None
756,"Aug 21, 2017",empReview_16457577,2.0,4.0,2.0,1.0,2.0,2.0,Former Employee - Anonymous Employee,None,None,None,None,None
757,"Aug 3, 2017",empReview_16202252,4.0,2.0,5.0,4.0,3.0,3.0,Current Employee - Sales Associate,"Grand Rapids, MI",Recommends,Neutral Outlook,No opinion of CEO,1
758,"Aug 1, 2017",empReview_16172496,4.0,3.0,4.0,4.0,3.0,3.0,Former Employee - Anonymous Employee,"Danbury, CT",Recommends,None,None,None
759,"Aug 11, 2017",empReview_16324825,2.0,1.0,2.0,1.0,1.0,1.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,Negative Outlook,None,None
760,"Aug 11, 2017",empReview_16318411,3.0,3.0,3.0,2.0,3.0,3.0,,None,None,None,No opinion of CEO,None
761,"Aug 9, 2017",empReview_16293264,3.0,3.0,4.0,3.0,4.0,3.0,Current Employee - Manager,None,Doesn't Recommend,Neutral Outlook,Disapproves of CEO,None
762,"Aug 7, 2017",empReview_16255952,3.0,2.0,4.0,2.0,3.0,4.0,Current Employee - Sales Associate,"Stamford, CT",Recommends,Neutral Outlook,No opinion of CEO,None
763,"Aug 3, 2017",empReview_16206004,3.0,1.0,1.0,3.0,2.0,3.0,Current Employee - Assistant Customer Experience Manager,"New York, NY",Doesn't Recommend,Negative Outlook,Disapproves of CEO,1
764,"Jul 21, 2017",empReview_16014031,4.0,4.0,5.0,2.0,4.0,2.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,No opinion of CEO,None
765,"Aug 3, 2017",empReview_16203351,3.0,3.0,4.0,5.0,1.0,3.0,Current Employee - Sales Associate/Cashier,"Rockville, MD",Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
766,"Jul 18, 2017",empReview_15958604,5.0,4.0,4.0,5.0,5.0,4.0,,None,Recommends,Positive Outlook,Approves of CEO,None
767,"Jul 31, 2017",empReview_16151267,3.0,1.0,2.0,3.0,1.0,2.0,Former Employee - Anonymous Employee,None,None,Neutral Outlook,No opinion of CEO,None
768,"Jul 13, 2017",empReview_15889598,4.0,4.0,5.0,2.0,4.0,4.0,Current Employee - Sales Associate,"Marietta, GA",Recommends,Positive Outlook,None,1
769,"Jul 31, 2017",empReview_16145612,2.0,2.0,3.0,1.0,2.0,1.0,Former Employee - Cashroom Associate,"New York, NY",Doesn't Recommend,Negative Outlook,No opinion of CEO,None
770,"Aug 11, 2017",empReview_16323400,1.0,5.0,1.0,1.0,2.0,1.0,Former Employee - Director,"San Francisco, CA",Doesn't Recommend,Negative Outlook,Disapproves of CEO,13
771,"Jul 14, 2017",empReview_15898528,4.0,5.0,4.0,3.0,5.0,4.0,Former Employee - Anonymous Employee,None,None,None,None,None
772,"Jul 13, 2017",empReview_15888592,5.0,4.0,5.0,4.0,5.0,4.0,Current Employee - Anonymous Employee,None,Recommends,Positive Outlook,No opinion of CEO,None
773,"Jul 13, 2017",empReview_15884631,4.0,4.0,5.0,4.0,4.0,4.0,Current Employee - Anonymous Employee,None,None,None,None,None
774,"Jul 23, 2017",empReview_16034315,3.0,2.0,4.0,1.0,2.0,3.0,Current Employee - Anonymous Employee,None,Doesn't Recommend,Negative Outlook,Disapproves of CEO,1
775,"Jul 22, 2017",empReview_16021221,3.0,3.0,3.0,3.0,5.0,3.0,Former Employee - Assistant Manager,None,Doesn't Recommend,Negative Outlook,Disapproves of CEO,1
776,"Jul 24, 2017",empReview_16042875,3.0,4.0,4.0,3.0,2.0,2.0,Sales Associate,"Philadelphia, PA",Doesn't Recommend,Negative Outlook,No opinion of CEO,None
777,"Jul 8, 2017",empReview_15807914,5.0,4.0,5.0,5.0,5.0,5.0,Current Employee - Sales Associate,"Little Rock, AR",Recommends,Positive Outlook,Approves of CEO,None
778,"Jul 21, 2017",empReview_16013569,3.0,4.0,2.0,1.0,1.0,1.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,Neutral Outlook,None,None
779,"Jul 21, 2017",empReview_16008415,2.0,1.0,1.0,1.0,1.0,1.0,Current Employee - Sales Associate/Cashier,"Daytona Beach, FL",Doesn't Recommend,Neutral Outlook,No opinion of CEO,None
780,"Jul 6, 2017",empReview_15774497,4.0,3.0,4.0,3.0,4.0,4.0,,None,Recommends,Neutral Outlook,No opinion of CEO,None
781,"Jul 19, 2017",empReview_15982549,3.0,3.0,3.0,3.0,3.0,3.0,Former Employee - Anonymous Employee,None,Recommends,Positive Outlook,Approves of CEO,None
782,"Jul 18, 2017",empReview_15964367,2.0,4.0,2.0,2.0,4.0,4.0,Current Employee - Assistant Manager,None,Doesn't Recommend,Neutral Outlook,Approves of CEO,1
783,"Jul 20, 2017",empReview_15994272,2.0,2.0,3.0,1.0,2.0,1.0,Former Employee - Anonymous Employee,None,Doesn't Recommend,None,No opinion of CEO,None
784,"Jul 5, 2017",empReview_15753167,4.0,3.0,4.0,2.0,2.0,3.0,Current Employee - Sales Associate,"Indianapolis, IN",Recommends,Positive Outlook,No opinion of CEO,None
785,"Jul 18, 2017",empReview_15951541,3.0,3.0,4.0,3.0,3.0,2.0,Former Employee - Anonymous Employee,None,Recommends,Neutral Outlook,Approves of CEO,None
786,"Jul 2, 2017",empReview_15725691,4.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,Recommends,Neutral Outlook,No opinion of CEO,None
787,"Jul 1, 2017",empReview_15715697,4.0,4.0,4.0,4.0,4.0,3.0,Current Employee - Anonymous Employee,"Palm Beach Gardens, FL",Recommends,Neutral Outlook,No opinion of CEO,None
788,"Jun 27, 2017",empReview_15657919,5.0,2.0,2.0,1.0,1.0,1.0,Current Employee - Anonymous Employee,None,None,None,None,None
