,date,reviewNo,overallStar,workLifeStar,cultureStar,careerOppStar,comBenefitsStar,srManagementStar,employeeType,location,recommend,outlook,ceo,helpful
5054,"Jun 7, 2017",empReview_15382801,4.0,3.0,4.0,4.0,4.0,4.0,Current Employee - Anonymous Employee,None,5,5,5,None
5055,"Jun 8, 2017",empReview_15391524,4.0,4.0,5.0,4.0,3.0,3.0,Current Employee - Department Manager,"Fairfax, VA",5,5,5,None
5056,"Jun 22, 2017",empReview_15586021,3.0,2.0,4.0,2.0,3.0,2.0,Current Employee - Anonymous Employee,"Auburn, MA",0,5,2.5,None
5057,"Jun 22, 2017",empReview_15585538,3.0,4.0,1.0,3.0,2.0,2.0,Current Employee - Anonymous Employee,None,5,2.5,2.5,None
5058,"Jun 4, 2017",empReview_15331423,4.0,4.0,4.0,4.0,4.0,4.0,Former Employee - Anonymous Employee,None,None,None,None,1
5059,"Jun 5, 2017",empReview_15332176,4.0,3.0,4.0,4.0,3.0,2.0,Current Employee - Electrical Sales Associate,"Miami, FL",5,2.5,5,1
5060,"Jun 20, 2017",empReview_15553447,2.0,1.0,3.0,3.0,4.0,3.0,Current Employee - Anonymous Employee,None,0,0,2.5,1
5061,"Jun 7, 2017",empReview_15375021,4.0,4.0,5.0,4.0,4.0,4.0,Former Employee - Anonymous Employee,None,5,5,5,None
5062,"Jun 20, 2017",empReview_15552611,3.0,3.0,3.0,2.0,2.0,2.0,Former Employee - Anonymous,"Costa Mesa, CA",None,2.5,2.5,None
5063,"Jul 10, 2017",empReview_15836747,1.0,1.0,1.0,1.0,5.0,1.0,Current Employee - Anonymous Employee,"Wake Forest, NC",0,5,5,2
5064,"Jun 3, 2017",empReview_15320056,4.0,4.0,3.0,4.0,4.0,2.0,Former Employee - Head Cashier,"Lubbock, TX",None,None,None,1
5065,"Jun 19, 2017",empReview_15539839,2.0,3.0,3.0,2.0,4.0,1.0,Current Employee - Anonymous Employee,None,5,5,2.5,1
5066,"Jun 19, 2017",empReview_15534890,3.0,-1,-1,-1,-1,-1,Former Employee - Cashiers,"Glen Mills, PA",0,5,5,None
5067,"Jun 19, 2017",empReview_15543037,3.0,1.0,3.0,2.0,3.0,2.0,Current Employee - Department Supervisor,None,5,5,5,None
5068,"Jun 20, 2017",empReview_15545422,3.0,3.0,5.0,3.0,4.0,3.0,Former Employee - Anonymous Employee,None,5,5,5,None
5069,"Jun 20, 2017",empReview_15551680,3.0,-1,-1,-1,-1,-1,,None,None,None,None,None
5070,"Jun 5, 2017",empReview_15338141,5.0,5.0,5.0,5.0,5.0,5.0,,None,5,5,None,None
5071,"Jun 19, 2017",empReview_15535930,2.0,2.0,2.0,1.0,2.0,2.0,,None,None,None,None,None
5072,"Jun 4, 2017",empReview_15326303,4.0,5.0,3.0,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
5073,"Jun 14, 2017",empReview_15477217,3.0,2.0,3.0,3.0,2.0,2.0,Former Employee - Permit Technician,"Lincoln Park, MI",0,2.5,2.5,2
5074,"Jun 3, 2017",empReview_15320771,5.0,4.0,5.0,4.0,3.0,5.0,Former Employee - Anonymous Employee,None,5,5,5,None
5075,"Jun 18, 2017",empReview_15520127,2.0,2.0,1.0,1.0,3.0,1.0,Former Employee - Anonymous Employee,None,0,0,None,1
5076,"Jun 18, 2017",empReview_15520456,2.0,2.0,1.0,3.0,2.0,1.0,Current Employee - MET,"Rock Hill, SC",0,0,0,1
5077,"Jun 18, 2017",empReview_15526092,2.0,4.0,1.0,1.0,2.0,1.0,Current Employee - Anonymous Employee,None,0,None,None,None
5078,"Jun 3, 2017",empReview_15320575,4.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
5079,"Jun 3, 2017",empReview_15321918,4.0,3.0,4.0,4.0,4.0,2.0,Current Employee - Anonymous Employee,None,5,5,5,None
5080,"Jun 15, 2017",empReview_15491469,3.0,3.0,3.0,2.0,4.0,3.0,Current Employee - Sales Associate,None,5,5,5,1
5081,"Jun 15, 2017",empReview_15494634,3.0,3.0,2.0,3.0,4.0,1.0,Current Employee - Anonymous Employee,None,None,None,None,1
5082,"Jun 2, 2017",empReview_15311041,5.0,3.0,5.0,5.0,5.0,2.0,Former Employee - Assistant Manager,"Albany, GA",5,5,5,None
5083,"Jun 17, 2017",empReview_15517798,2.0,3.0,4.0,1.0,2.0,2.0,Appliances Associate,"Los Angeles, CA",0,0,2.5,None
5084,"Jul 5, 2017",empReview_15767749,1.0,1.0,1.0,1.0,1.0,1.0,Current Employee - Electrical Sales Associate,"Asheville, NC",0,0,0,4
5085,"Jun 2, 2017",empReview_15313161,4.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
5086,"Jun 14, 2017",empReview_15479699,3.0,3.0,3.0,3.0,4.0,2.0,Former Employee - Project Manager,"Atlanta, GA",5,5,5,1
5087,"Jun 16, 2017",empReview_15505456,3.0,5.0,3.0,3.0,2.0,4.0,Current Employee - Tool Rental Associate,"Hempstead, NY",None,None,5,None
5088,"Jul 7, 2017",empReview_15786213,1.0,1.0,2.0,1.0,3.0,1.0,Former Employee - Department Supervisor,"Opelika, AL",0,2.5,0,2
5089,"Jun 1, 2017",empReview_15298978,5.0,3.0,5.0,5.0,4.0,3.0,Former Employee - Anonymous Employee,None,5,5,2.5,None
5090,"Jun 1, 2017",empReview_15297249,4.0,3.0,2.0,2.0,2.0,2.0,,None,None,None,None,None
5091,"Jun 1, 2017",empReview_15299034,4.0,3.0,4.0,4.0,5.0,4.0,Former Employee - Front End Supervisor,"Orange, CA",5,5,5,None
5092,"Jun 15, 2017",empReview_15491280,3.0,3.0,3.0,3.0,3.0,3.0,Current Employee - Garden Associate,"Tallahassee, FL",5,5,2.5,None
5093,"Jun 1, 2017",empReview_15291843,5.0,3.0,5.0,5.0,4.0,4.0,Former Employee - Assistant Store Manager,None,5,None,5,None
5094,"Jun 15, 2017",empReview_15493977,2.0,3.0,3.0,2.0,2.0,3.0,Current Employee - Operations,"Vista, CA",0,2.5,2.5,None
5095,"Jun 15, 2017",empReview_15493715,2.0,-1,-1,-1,-1,-1,Current Employee - Sales,"Penn, PA",None,None,None,None
5096,"May 31, 2017",empReview_15278116,4.0,4.0,5.0,4.0,4.0,3.0,Current Employee - Sales Associate/Cashier,"Toledo, OH",5,None,5,None
5097,"May 31, 2017",empReview_15278963,4.0,3.0,3.0,4.0,2.0,1.0,Current Employee - Anonymous Employee,None,5,5,5,None
5098,"Jun 10, 2017",empReview_15420844,3.0,3.0,4.0,3.0,1.0,4.0,Current Employee - Merchandising Execution Associate,"Phoenix, AZ",5,2.5,5,2
5099,"Jun 14, 2017",empReview_15478407,3.0,-1,-1,-1,-1,-1,,None,None,None,None,None
5100,"Jun 14, 2017",empReview_15479763,3.0,2.0,3.0,3.0,3.0,1.0,Former Employee - Anonymous Employee,None,0,2.5,2.5,None
5101,"Jun 15, 2017",empReview_15484816,3.0,2.0,3.0,3.0,3.0,2.0,,None,None,None,None,None
5102,"Jun 15, 2017",empReview_15489056,3.0,4.0,4.0,4.0,4.0,3.0,Former Employee - Anonymous Employee,None,5,5,5,None
5103,"May 30, 2017",empReview_15262762,5.0,4.0,5.0,4.0,5.0,4.0,Current Employee - Pro Business Coordinator,"Atlanta, GA",5,5,5,None
5104,"May 31, 2017",empReview_15273464,5.0,4.0,5.0,5.0,5.0,4.0,,"Tallahassee, FL",5,5,5,None
5105,"Jun 14, 2017",empReview_15472801,2.0,1.0,2.0,1.0,2.0,1.0,Former Employee - Anonymous Employee,"Allen Park, MI",0,0,2.5,1
5106,"May 23, 2017",empReview_15174518,4.0,4.0,5.0,4.0,4.0,3.0,Current Employee - Front End Supervisor,"Billings, MT",5,5,5,3
5107,"May 30, 2017",empReview_15260993,4.0,4.0,5.0,3.0,4.0,5.0,Freight Team Associate,"Kennesaw, GA",5,5,5,None
5108,"May 30, 2017",empReview_15262861,4.0,3.0,4.0,4.0,3.0,3.0,,None,5,5,5,None
5109,"May 30, 2017",empReview_15265333,4.0,3.0,3.0,4.0,4.0,3.0,,None,5,5,2.5,None
5110,"Jun 13, 2017",empReview_15464552,3.0,4.0,2.0,3.0,4.0,1.0,Current Employee - Pro Account Sales Associate,"Covina, CA",5,0,0,None
5111,"Jun 14, 2017",empReview_15471170,3.0,3.0,5.0,3.0,2.0,5.0,Former Employee - Head Cashier,"Mesa, AZ",0,5,2.5,None
5112,"May 29, 2017",empReview_15249188,5.0,5.0,5.0,5.0,5.0,5.0,Former Employee - Anonymous Employee,"Detroit, MI",5,5,5,None
5113,"Jul 2, 2017",empReview_15723259,1.0,2.0,1.0,1.0,1.0,1.0,Current Employee - Merchandise Associate,"Algonquin, IL",0,0,0,3
5114,"Jun 13, 2017",empReview_15458473,2.0,1.0,1.0,1.0,5.0,1.0,,None,0,2.5,2.5,None
5115,"Jun 14, 2017",empReview_15468867,2.0,1.0,1.0,1.0,1.0,1.0,Former Employee - Anonymous Employee,None,0,2.5,2.5,None
5116,"May 30, 2017",empReview_15255379,4.0,3.0,5.0,4.0,4.0,4.0,Former Employee - Lumber Department Manager,"Shakopee, MN",5,5,None,None
5117,"May 30, 2017",empReview_15256555,4.0,2.0,5.0,1.0,4.0,4.0,Former Employee - Store Associate,"Florence, KY",5,2.5,5,None
5118,"Jun 8, 2017",empReview_15397513,3.0,-1,-1,-1,-1,-1,Current Employee - Merchandiser,"Des Moines, IA",0,None,None,2
5119,"Jun 12, 2017",empReview_15440979,3.0,2.0,2.0,3.0,2.0,2.0,Former Employee - Anonymous Employee,None,0,5,5,None
5120,"Jun 12, 2017",empReview_15442857,3.0,3.0,5.0,4.0,4.0,4.0,Former Employee - Cashier,None,0,5,5,None
5121,"Jun 12, 2017",empReview_15447838,3.0,2.0,3.0,5.0,5.0,3.0,Cashier,"Fort Worth, TX",5,5,2.5,None
5122,"May 26, 2017",empReview_15222800,4.0,4.0,4.0,4.0,3.0,3.0,Current Employee - Senior Software Engineer,"Atlanta, GA",5,5,5,1
5123,"May 27, 2017",empReview_15231301,4.0,4.0,4.0,5.0,4.0,4.0,Current Employee - Sales Specialist,"Ann Arbor, MI",5,5,5,1
5124,"May 28, 2017",empReview_15240153,5.0,2.0,4.0,4.0,4.0,4.0,,None,None,None,None,None
5125,"May 28, 2017",empReview_15241491,5.0,3.0,5.0,4.0,4.0,5.0,Former Employee - Part Time Cashier,"Santee, CA",5,5,5,None
5126,"May 14, 2017",empReview_15052821,5.0,5.0,5.0,5.0,5.0,5.0,Current Employee - Associate,"Manassas, VA",5,5,5,4
5127,"May 29, 2017",empReview_15242713,4.0,4.0,5.0,4.0,5.0,4.0,,None,5,5,5,None
5128,"May 29, 2017",empReview_15246228,4.0,3.0,5.0,3.0,5.0,4.0,Former Employee - Service Desk Associate,"Marion, IL",5,5,5,None
5129,"Jun 11, 2017",empReview_15428181,3.0,4.0,4.0,4.0,2.0,3.0,Former Employee - Cashier,"Carmichael, CA",5,5,None,None
5130,"Jun 9, 2017",empReview_15402530,3.0,4.0,3.0,4.0,4.0,3.0,Current Employee - Pro Account Sales Associate,"Conway, AR",5,5,2.5,1
5131,"May 26, 2017",empReview_15226734,5.0,-1,-1,-1,-1,-1,,None,None,None,None,None
5132,"May 27, 2017",empReview_15229121,5.0,4.0,5.0,5.0,4.0,4.0,,None,5,5,5,None
5133,"May 27, 2017",empReview_15231527,5.0,5.0,4.0,5.0,5.0,3.0,Former Employee - Anonymous Employee,None,5,5,5,None
5134,"Jun 30, 2017",empReview_15700433,1.0,1.0,1.0,1.0,1.0,1.0,Former Employee - Department Manager,"Lagrange, GA",0,0,0,3
5135,"Jun 6, 2017",empReview_15363991,2.0,1.0,2.0,2.0,4.0,2.0,Former Employee - IT Operations,"Atlanta, GA",0,5,2.5,3
5136,"Jun 11, 2017",empReview_15424189,2.0,1.0,2.0,1.0,1.0,1.0,Former Employee - Anonymous Employee,None,0,0,None,None
5137,"May 26, 2017",empReview_15223144,4.0,5.0,5.0,4.0,4.0,5.0,Current Employee - Mea,"San Antonio, TX",5,5,5,None
5138,"May 26, 2017",empReview_15225926,4.0,4.0,4.0,4.0,4.0,-1,,None,None,None,None,None
5139,"Jun 5, 2017",empReview_15348432,3.0,1.0,2.0,3.0,3.0,1.0,Current Employee - Anonymous Employee,None,5,0,0,2
5140,"Jun 7, 2017",empReview_15382426,3.0,3.0,3.0,3.0,2.0,3.0,Former Employee - Appliance Associate,"Charleston, SC",5,5,5,1
5141,"Jun 7, 2017",empReview_15384515,3.0,3.0,4.0,3.0,1.0,2.0,Current Employee - Merchandiser,"San Diego, CA",0,5,0,1
5142,"May 26, 2017",empReview_15218111,5.0,5.0,5.0,4.0,4.0,5.0,Former Employee - Anonymous Employee,None,5,5,5,None
5143,"Jun 28, 2017",empReview_15666222,1.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,0,None,None,4
5144,"Jun 6, 2017",empReview_15365612,3.0,3.0,3.0,2.0,1.0,1.0,,None,5,5,2.5,1
5145,"Jun 6, 2017",empReview_15366762,3.0,3.0,4.0,2.0,2.0,3.0,Current Employee - Order Fulfillment Associate,None,0,5,0,1
5146,"Jun 8, 2017",empReview_15385298,2.0,3.0,2.0,3.0,2.0,1.0,Former Employee - Tool Rental Technician,"Orlando, FL",5,5,2.5,1
5147,"May 24, 2017",empReview_15194573,4.0,5.0,5.0,5.0,4.0,4.0,Current Employee - Anonymous Employee,None,5,5,2.5,None
5148,"May 25, 2017",empReview_15207112,4.0,5.0,4.0,4.0,3.0,4.0,Current Employee - Customer Service Associate,"San Diego, CA",5,5,5,None
5149,"Jun 5, 2017",empReview_15342991,3.0,2.0,4.0,2.0,3.0,2.0,Former Employee - Warehouse Associate,"McCalla, AL",0,2.5,2.5,1
5150,"Jun 7, 2017",empReview_15372645,2.0,1.0,1.0,4.0,2.0,1.0,Former Employee - Anonymous Employee,None,0,0,0,1
5151,"Jun 7, 2017",empReview_15373876,2.0,2.0,3.0,3.0,2.0,2.0,Former Employee - Anonymous Employee,None,0,2.5,2.5,1
5152,"Jun 26, 2017",empReview_15641733,1.0,1.0,1.0,1.0,1.0,1.0,Former Employee - Decor Specialist,"Los Angeles, CA",0,2.5,0,3
5153,"Jun 27, 2017",empReview_15658869,1.0,1.0,3.0,2.0,1.0,1.0,,None,0,0,0,1
5154,"May 23, 2017",empReview_15175896,4.0,3.0,2.0,4.0,5.0,2.0,Former Employee - Kitchen Designer/Décor and Flooring Specialist,"Houston, TX",5,2.5,2.5,None
5155,"May 23, 2017",empReview_15177687,4.0,-1,-1,-1,-1,-1,Current Employee - Freight Team Associate,"Salt Lake City, UT",None,None,None,None
5156,"Jun 6, 2017",empReview_15360069,3.0,3.0,4.0,3.0,3.0,3.0,Current Employee - Sales Associate,"Lenoir City, TN",5,2.5,None,None
5157,"May 22, 2017",empReview_15163822,5.0,5.0,5.0,2.0,4.0,5.0,Cashier,"Phoenix, AZ",5,5,None,None
5158,"Jun 5, 2017",empReview_15340920,2.0,2.0,3.0,2.0,2.0,2.0,Current Employee - Anonymous Employee,None,0,5,2.5,1
5159,"Jun 6, 2017",empReview_15354481,2.0,4.0,3.0,1.0,1.0,3.0,,None,0,2.5,2.5,1
5160,"Jun 6, 2017",empReview_15356648,2.0,3.0,1.0,2.0,2.0,1.0,Former Employee - Cashier,"Boulder, CO",0,0,0,1
5161,"May 22, 2017",empReview_15165345,4.0,2.0,5.0,4.0,4.0,4.0,Current Employee - Assistant Store Manager,"Katy, TX",5,5,2.5,None
5162,"Jun 5, 2017",empReview_15339501,3.0,5.0,4.0,3.0,2.0,2.0,Former Employee - Head Cashier,"Cincinnati, OH",5,5,2.5,None
5163,"May 21, 2017",empReview_15154402,5.0,-1,-1,-1,-1,-1,Freight/Overnight,"Latham, NY",None,None,None,None
5164,"Jun 5, 2017",empReview_15333774,2.0,1.0,4.0,1.0,1.0,3.0,Current Employee - Anonymous Employee,None,0,5,0,1
5165,"Jun 5, 2017",empReview_15344464,2.0,4.0,3.0,3.0,4.0,2.0,Former Employee - Anonymous Employee,None,None,None,None,None
5166,"Jun 26, 2017",empReview_15630182,1.0,-1,-1,1.0,-1,-1,Former Employee - Anonymous Employee,None,0,2.5,2.5,1
5167,"May 21, 2017",empReview_15151655,4.0,4.0,5.0,4.0,5.0,2.0,Current Employee - Anonymous Employee,None,5,2.5,5,None
5168,"May 22, 2017",empReview_15160177,4.0,3.0,4.0,2.0,4.0,5.0,Senior Manager,"Atlanta, GA",5,5,5,None
5169,"May 22, 2017",empReview_15160677,4.0,5.0,5.0,3.0,4.0,4.0,Current Employee - Anonymous Employee,None,5,5,2.5,None
5170,"Jun 4, 2017",empReview_15327514,3.0,-1,-1,-1,-1,-1,,None,None,None,None,None
5171,"May 18, 2017",empReview_15126548,4.0,3.0,3.0,4.0,4.0,1.0,Former Employee - Anonymous Employee,None,None,None,None,1
5172,"May 20, 2017",empReview_15142930,5.0,5.0,5.0,5.0,5.0,5.0,,None,5,5,5,None
5173,"May 20, 2017",empReview_15142867,4.0,4.0,4.0,4.0,4.0,4.0,,None,5,5,5,None
5174,"Jun 3, 2017",empReview_15319320,3.0,3.0,2.0,3.0,3.0,1.0,Former Employee - Anonymous Employee,None,5,5,2.5,None
5175,"May 19, 2017",empReview_15132903,5.0,4.0,1.0,5.0,5.0,5.0,Current Employee - Warehouse Associate,"Ontario, CA",5,5,5,None
5176,"Jun 3, 2017",empReview_15319549,2.0,3.0,2.0,2.0,2.0,2.0,Former Employee - Anonymous Employee,None,0,0,2.5,None
5177,"Jun 3, 2017",empReview_15322630,2.0,2.0,4.0,1.0,2.0,1.0,Former Employee - Anonymous Employee,"Bakersfield, CA",0,0,2.5,None
5178,"Jun 23, 2017",empReview_15608896,1.0,1.0,2.0,1.0,1.0,1.0,Current Employee - Anonymous Employee,None,0,0,2.5,1
5179,"May 20, 2017",empReview_15140763,4.0,3.0,4.0,3.0,2.0,1.0,,None,0,2.5,2.5,None
5180,"Jun 3, 2017",empReview_15315430,3.0,3.0,4.0,3.0,3.0,2.0,Flooring Specialist,"Palatine, IL",0,0,2.5,None
5181,"May 19, 2017",empReview_15131114,5.0,1.0,1.0,5.0,5.0,1.0,Former Employee - Crew Member,"Chicago, IL",0,0,5,None
5182,"Jun 3, 2017",empReview_15318049,2.0,1.0,4.0,2.0,2.0,1.0,Former Employee - Oasm,"Rhinelander, WI",0,0,0,None
5183,"Jun 20, 2017",empReview_15557845,1.0,5.0,5.0,1.0,1.0,1.0,Cashier,"New York, NY",0,0,0,4
5184,"Jun 22, 2017",empReview_15596071,1.0,1.0,2.0,1.0,1.0,1.0,Current Employee - Cashier,"Boise, ID",0,0,0,1
5185,"May 18, 2017",empReview_15119561,4.0,5.0,5.0,1.0,1.0,1.0,Current Employee - Millwork Sales Specialist,"Camarillo, CA",5,5,5,None
5186,"May 30, 2017",empReview_15262196,3.0,3.0,3.0,3.0,4.0,2.0,Former Employee - Assistant Store Manager,None,None,None,2.5,1
5187,"Jun 1, 2017",empReview_15292818,3.0,3.0,3.0,4.0,4.0,4.0,Current Employee - Anonymous Employee,None,5,5,5,None
5188,"Jun 2, 2017",empReview_15303742,3.0,-1,-1,-1,-1,-1,Former Employee - Lot Associate,None,None,None,None,None
5189,"May 17, 2017",empReview_15105166,5.0,-1,-1,-1,-1,-1,Current Employee - Anonymous Employee,None,None,None,None,None
5190,"Jun 23, 2017",empReview_15599635,1.0,-1,-1,-1,-1,-1,Former Employee - Department Supervisor,"Staten Island, NY",0,None,None,None
5191,"May 12, 2017",empReview_15037743,4.0,3.0,4.0,5.0,5.0,4.0,Current Employee - Merchandising Execution Associate,"Ocala, FL",None,None,None,2
5192,"Jun 1, 2017",empReview_15295425,2.0,1.0,1.0,1.0,1.0,1.0,Current Employee - Anonymous Employee,None,0,0,0,None
5193,"May 17, 2017",empReview_15108250,4.0,4.0,5.0,4.0,4.0,3.0,Current Employee - Sales Associate,"Pittsburgh, PA",5,5,None,None
5194,"May 27, 2017",empReview_15232914,3.0,2.0,5.0,3.0,3.0,2.0,Customer Service Representative,"Peachtree City, GA",5,2.5,5,2
5195,"May 29, 2017",empReview_15248964,3.0,1.0,3.0,3.0,2.0,1.0,Current Employee - Freight Team Associate,"Gaithersburg, MD",0,2.5,2.5,1
5196,"May 31, 2017",empReview_15275791,3.0,-1,-1,-1,-1,-1,,None,None,None,None,None
5197,"May 31, 2017",empReview_15279260,3.0,1.0,1.0,2.0,3.0,1.0,Former Employee - Department Supervisor,None,0,2.5,None,None
5198,"May 31, 2017",empReview_15282160,3.0,4.0,3.0,3.0,3.0,3.0,Current Employee - Pro Department Supervisor,None,5,5,5,None
5199,"May 31, 2017",empReview_15282204,3.0,2.0,2.0,2.0,2.0,2.0,Former Employee - Anonymous Employee,None,0,0,0,None
5200,"May 14, 2017",empReview_15055944,4.0,5.0,4.0,4.0,2.0,1.0,Current Employee - Appliance Specialist,"Lancaster, TX",5,5,5,1
5201,"May 16, 2017",empReview_15082828,5.0,5.0,5.0,5.0,4.0,4.0,Current Employee - General Warehouse Associate,"Van Buren, OH",5,5,5,None
5202,"May 16, 2017",empReview_15090881,5.0,3.0,5.0,3.0,3.0,3.0,Former Employee - Anonymous Employee,None,5,5,5,None
5203,"May 17, 2017",empReview_15096489,5.0,5.0,5.0,5.0,5.0,3.0,Current Employee - Anonymous Employee,None,5,5,5,None
5204,"May 31, 2017",empReview_15283165,2.0,2.0,1.0,3.0,2.0,1.0,Cashier,"Rancho Cucamonga, CA",0,5,2.5,None
5205,"Jun 20, 2017",empReview_15555784,1.0,1.0,1.0,1.0,1.0,1.0,Current Employee - Cashier,None,None,None,None,1
5206,"May 16, 2017",empReview_15089733,4.0,3.0,5.0,4.0,4.0,4.0,Former Employee - Associate,"Saint Augustine, FL",0,5,5,None
5207,"May 17, 2017",empReview_15096481,4.0,2.0,5.0,5.0,5.0,5.0,Current Employee - Anonymous Employee,None,5,5,5,None
5208,"May 31, 2017",empReview_15272472,3.0,3.0,4.0,3.0,3.0,4.0,,None,5,5,2.5,None
5209,"May 31, 2017",empReview_15274445,3.0,2.0,4.0,4.0,3.0,3.0,Current Employee - Millwork Specialist,"Kannapolis, NC",5,5,5,None
5210,"May 16, 2017",empReview_15081692,5.0,5.0,5.0,5.0,5.0,5.0,Current Employee - Anonymous Employee,None,5,5,5,None
5211,"May 15, 2017",empReview_15065892,4.0,4.0,5.0,5.0,5.0,5.0,Current Employee - Anonymous Employee,None,5,5,5,None
5212,"May 15, 2017",empReview_15071569,4.0,5.0,5.0,1.0,3.0,5.0,Former Employee - Anonymous Employee,None,5,5,5,None
5213,"May 15, 2017",empReview_15061554,5.0,5.0,5.0,5.0,5.0,5.0,Current Employee - Senior Logistics Planner,"Atlanta, GA",5,5,5,None
5214,"May 14, 2017",empReview_15053824,4.0,4.0,4.0,5.0,3.0,4.0,Former Employee - Cashier,"Windsor At Peachtree, GA",5,5,5,None
5215,"May 14, 2017",empReview_15055580,4.0,4.0,3.0,2.0,3.0,3.0,Former Employee - Anonymous Employee,None,None,None,None,None
5216,"May 14, 2017",empReview_15056034,4.0,4.0,5.0,2.0,4.0,4.0,Former Employee - Merchandiser,None,5,5,5,None
5217,"May 28, 2017",empReview_15241971,3.0,4.0,4.0,2.0,2.0,3.0,Current Employee - Merchandiser,"Buffalo, NY",5,2.5,5,None
5218,"May 27, 2017",empReview_15235628,3.0,5.0,4.0,2.0,2.0,4.0,Current Employee - Order Picker,"Riverside, CA",5,2.5,2.5,None
5219,"May 28, 2017",empReview_15237132,3.0,2.0,4.0,4.0,1.0,4.0,,"Detroit, MI",5,5,2.5,None
5220,"May 12, 2017",empReview_15038396,5.0,4.0,4.0,5.0,4.0,5.0,Former Employee - Lawn and Garden Sales Associate,"Reno, NV",5,5,2.5,None
5221,"May 26, 2017",empReview_15228058,2.0,1.0,3.0,1.0,3.0,1.0,Current Employee - Department Supervisor,"Mankato, MN",0,5,2.5,1
5222,"May 25, 2017",empReview_15203929,3.0,1.0,5.0,5.0,1.0,1.0,Former Employee - Cashier,"Gurnee, IL",5,5,5,1
5223,"May 26, 2017",empReview_15224812,3.0,2.0,2.0,4.0,3.0,2.0,Current Employee - Manager,"Houston, TX",0,0,2.5,None
5224,"May 11, 2017",empReview_15020877,5.0,5.0,5.0,5.0,5.0,5.0,Current Employee - Merchandise Associate,"Pelham, AL",5,5,5,None
5225,"May 12, 2017",empReview_15029153,5.0,-1,-1,-1,-1,-1,Former Employee - Anonymous Employee,None,None,None,None,None
5226,"May 12, 2017",empReview_15030609,5.0,1.0,4.0,3.0,4.0,4.0,Former Employee - Operations Manager,None,5,5,5,None
5227,"May 12, 2017",empReview_15032851,5.0,5.0,5.0,5.0,5.0,5.0,Former Employee - Anonymous Employee,None,5,5,5,None
5228,"May 11, 2017",empReview_15019409,4.0,2.0,5.0,4.0,4.0,4.0,Former Employee - Anonymous Employee,None,None,None,None,None
5229,"May 11, 2017",empReview_15022397,4.0,3.0,5.0,4.0,3.0,3.0,Former Employee - Anonymous Employee,None,None,None,None,None
5230,"May 12, 2017",empReview_15033070,4.0,2.0,4.0,4.0,4.0,4.0,Current Employee - Anonymous Employee,None,None,None,None,None
5231,"May 23, 2017",empReview_15176568,3.0,2.0,2.0,2.0,2.0,2.0,Current Employee - MET Associate,"Phoenix, AZ",0,5,2.5,1
5232,"May 24, 2017",empReview_15191096,3.0,4.0,4.0,2.0,3.0,3.0,Merchandising Execution Associate,None,5,5,5,1
5233,"May 25, 2017",empReview_15213775,3.0,3.0,1.0,5.0,5.0,1.0,Current Employee - Anonymous Employee,None,None,None,None,None
5234,"May 25, 2017",empReview_15216322,3.0,3.0,4.0,2.0,2.0,1.0,Former Employee - Anonymous Employee,"Spring Hill, FL",None,None,5,None
5235,"Jun 14, 2017",empReview_15473001,1.0,1.0,2.0,1.0,1.0,2.0,Former Employee - Sales Consultant,"Jacksonville, FL",0,2.5,2.5,2
5236,"Jun 14, 2017",empReview_15475520,1.0,1.0,2.0,2.0,4.0,1.0,Current Employee - Anonymous Employee,None,0,0,0,2
5237,"May 8, 2017",empReview_14970963,4.0,4.0,5.0,5.0,4.0,4.0,Former Employee - Head Cashier,"Atlanta, GA",5,5,2.5,1
5238,"May 11, 2017",empReview_15011746,5.0,5.0,5.0,5.0,5.0,5.0,Current Employee - Anonymous Employee,None,5,5,5,None
5239,"May 11, 2017",empReview_15015383,5.0,4.0,5.0,4.0,4.0,5.0,Current Employee - Anonymous Employee,None,5,5,5,None
5240,"May 26, 2017",empReview_15221509,2.0,4.0,3.0,2.0,1.0,-1,Former Employee - Anonymous Employee,None,0,2.5,2.5,None
5241,"Jun 14, 2017",empReview_15473229,1.0,1.0,1.0,1.0,1.0,1.0,Current Employee - Anonymous Employee,None,0,0,0,1
5242,"May 10, 2017",empReview_15008007,4.0,4.0,5.0,5.0,4.0,5.0,Current Employee - Anonymous Employee,None,5,2.5,5,None
5243,"May 11, 2017",empReview_15018555,4.0,3.0,4.0,4.0,4.0,4.0,Current Employee - Associate,"Schaumburg, IL",5,5,2.5,None
5244,"May 22, 2017",empReview_15167801,3.0,5.0,3.0,3.0,2.0,3.0,Resolutions Expeditor,"Tempe, AZ",5,2.5,2.5,1
5245,"May 23, 2017",empReview_15175090,3.0,1.0,3.0,3.0,5.0,1.0,,None,0,5,5,1
5246,"May 25, 2017",empReview_15202156,3.0,5.0,-1,2.0,2.0,-1,,None,0,5,2.5,None
5247,"May 25, 2017",empReview_15203344,3.0,3.0,3.0,3.0,3.0,2.0,Former Employee - Anonymous Employee,None,0,2.5,2.5,None
5248,"May 25, 2017",empReview_15206214,3.0,1.0,2.0,1.0,2.0,2.0,Current Employee - Sales Associate,None,0,2.5,0,None
